fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density,year
8039,13206,TOTAL,3819,9108,279,22712,11403,11309,1247,12931.0,51.0,11972.0,908.0,78958.0,34782.0,793.0,22132.0,580.0,8135,159.0,218.0,390.0,7368.0,3480,12327,1762,513,944,11214,4654,473,306,165,4109,5603,1502,1867,2478,309,21518,10843,10675,170,92,78,1024,468,556,1850.847,12.271138565208254,2008
8041,273175,TOTAL,108899,160318,3958,599988,298850,301138,86710,322520.0,24869.0,275260.0,22391.0,56268.0,27945.0,64393.0,556805.0,43183.0,227151,13326.0,9944.0,22022.0,181859.0,130211,253526,64620,20764,37090,268371,136579,20872,8288,7930,149181,85124,34066,61146,59398,16035,486171,242415,243756,35891,18577,17314,77926,37858,40068,2126.801,282.10819912159155,2008
8043,19919,TOTAL,6844,12668,407,46941,27080,19861,7629,14988.0,23.0,14239.0,726.0,37847.0,19083.0,5494.0,43880.0,3061.0,16817,1369.0,1392.0,2315.0,11741.0,10002,21937,5731,2468,8642,24061,5790,5031,2102,1509,10086,9125,4850,1548,2721,1521,37995,19524,18471,2659,2367,292,6287,5189,1098,1533.068,30.618994069408533,2008
8045,23082,TOTAL,11357,11359,366,54761,28253,26508,14377,31668.0,10.0,29896.0,1762.0,64902.0,28457.0,4943.0,45613.0,9148.0,19970,847.0,500.0,1337.0,17286.0,10962,24418,5243,1792,6194,24904,8924,4352,1147,695,13209,9170,2525,3861,3860,1203,49388,25458,23930,404,267,137,4969,2528,2441,2947.563,18.578398493942284,2008
8047,3301,TOTAL,1954,1253,94,5126,2599,2527,216,3283.0,0.0,3149.0,134.0,58036.0,33591.0,560.0,4975.0,151.0,2530,79.0,26.0,321.0,2104.0,1164,2227,823,164,252,2547,1408,181,59,12,1032,1299,216,553,670,185,4835,2496,2339,99,3,96,192,100,92,149.896,34.19704328334312,2008
8049,8308,TOTAL,4037,4128,143,14526,7781,6745,1002,8930.0,0.0,8578.0,352.0,60433.0,30055.0,963.0,13824.0,702.0,5330,135.0,345.0,465.0,4385.0,3929,5635,1850,617,649,7929,2953,351,146,152,3765,3568,596,1029,1267,657,13977,7479,6498,43,10,33,506,292,214,1846.33,7.867499309440891,2008
8051,8870,TOTAL,5556,3131,183,15136,8184,6952,1104,9614.0,0.0,9155.0,459.0,49356.0,28490.0,1525.0,14309.0,827.0,6216,284.0,375.0,630.0,4927.0,4961,6286,1308,385,809,6908,4595,604,87,118,4174,2054,680,2445,1702,448,13897,7492,6405,52,52,0,1187,640,547,3239.1,4.672902966873514,2008
8053,599,TOTAL,240,344,15,489,208,281,36,254.0,0.0,243.0,11.0,74659.0,43293.0,18.0,475.0,14.0,255,0.0,14.0,18.0,223.0,81,286,27,49,40,221,182,21,15,4,39,132,50,29,85,68,488,208,280,0,0,0,1,0,1,1117.251,0.4376814162618785,2008
8055,3643,TOTAL,1989,1580,74,6948,3498,3450,2303,2888.0,0.0,2568.0,320.0,30058.0,23139.0,1283.0,6651.0,297.0,3154,440.0,288.0,666.0,1760.0,1063,3518,848,477,928,3244,1458,418,264,246,932,1394,918,306,711,441,5185,2524,2661,145,142,3,1618,832,786,1591.001,4.367061994304215,2008
8057,913,TOTAL,277,624,12,1464,791,673,95,811.0,0.0,793.0,18.0,37222.0,23814.0,204.0,1441.0,23.0,690,36.0,37.0,135.0,482.0,190,829,95,66,115,787,237,54,17,44,199,357,231,108,99,30,1429,771,658,0,0,0,35,20,15,1613.723,0.9072188969234497,2008
8059,295062,TOTAL,158153,131627,5282,528614,262074,266540,72625,300927.0,598.0,280327.0,20002.0,66075.0,34714.0,41840.0,494914.0,33700.0,217018,9533.0,7086.0,17276.0,183123.0,115483,236252,59013,20261,33718,227259,147181,18785,8175,6758,105419,86298,35542,60823,65696,20662,470455,232741,237714,5798,3408,2390,52361,25925,26436,764.208,691.7148210958273,2008
8061,852,TOTAL,178,650,24,1643,754,889,41,865.0,0.0,837.0,28.0,40089.0,22877.0,198.0,1626.0,17.0,706,66.0,51.0,110.0,479.0,289,758,169,135,119,899,232,20,20,79,290,388,221,82,94,56,1590,724,866,0,0,0,53,30,23,1767.767,0.9294211284631968,2008
8063,3442,TOTAL,912,2455,75,8156,4567,3589,1412,4301.0,0.0,4100.0,201.0,41678.0,21086.0,640.0,7322.0,834.0,3010,104.0,238.0,508.0,2160.0,1679,3724,847,517,1119,4385,848,518,356,245,1966,1483,936,305,433,110,7352,3965,3387,229,220,9,575,382,193,2160.822,3.7744895229685738,2008
8065,3002,TOTAL,1859,1078,65,7039,3577,3462,2752,4019.0,0.0,3800.0,219.0,41103.0,20437.0,1495.0,5980.0,1059.0,2725,219.0,185.0,392.0,1929.0,1725,2498,902,340,1123,3134,995,790,193,140,1723,1092,319,450,451,94,5381,2875,2506,91,10,81,1567,692,875,376.911,18.675496337331623,2008
8067,27979,TOTAL,16057,11503,419,50149,25414,24735,5790,29130.0,0.0,27585.0,1545.0,56422.0,29836.0,4929.0,48566.0,1583.0,20512,986.0,759.0,2056.0,16711.0,13022,22038,4981,1721,2802,22620,14396,1374,724,704,12280,7710,2630,5672,6590,2134,43598,22197,21401,291,137,154,6260,3080,3180,1692.078,29.63752262011562,2008
8069,166373,TOTAL,89822,73641,2910,291162,144373,146789,29712,164290.0,346.0,152467.0,11477.0,56447.0,30046.0,37759.0,275750.0,15412.0,117415,7959.0,5612.0,11526.0,92318.0,75553,126744,26903,9978,15297,128745,83994,8396,3424,3477,70363,39947,18435,40511,32758,10725,265289,131593,133696,2192,1479,713,23681,11301,12380,2596.002,112.15784887684987,2008
8071,6761,TOTAL,3562,3086,113,15675,7901,7774,6369,7251.0,0.0,6671.0,580.0,38134.0,21887.0,2577.0,15097.0,578.0,6420,820.0,428.0,916.0,4256.0,3272,6841,1724,1097,2135,8065,2135,868,483,784,3341,3226,1498,559,1135,441,13235,6668,6567,117,100,17,2323,1133,1190,4772.672,3.2843237498826654,2008
8073,2304,TOTAL,546,1717,41,5476,3249,2227,609,2412.0,0.0,2190.0,222.0,41616.0,23440.0,567.0,5218.0,258.0,1919,127.0,212.0,212.0,1368.0,1279,2300,719,303,741,3016,605,415,167,159,1329,1056,631,234,283,88,4851,2668,2183,326,326,0,299,255,44,2577.626,2.1244354301205837,2008
8075,8977,TOTAL,2846,6002,129,22278,12000,10278,3344,11509.0,37.0,10744.0,728.0,40961.0,22564.0,2664.0,21231.0,1047.0,8146,654.0,523.0,1064.0,5905.0,5595,8683,2993,1184,2680,12193,2757,1606,540,534,6118,4082,1993,814,1285,658,20696,11059,9637,401,305,96,1181,636,545,1838.547,12.11717731447714,2008
8077,69631,TOTAL,24008,44578,1045,142284,70582,71702,18045,73249.0,76.0,69121.0,4052.0,52067.0,27067.0,17346.0,136368.0,5916.0,57123,3629.0,2999.0,6202.0,44293.0,27390,63625,17003,6651,13064,70832,24853,6316,3302,3446,33490,24225,13117,9086,11187,4580,127590,62941,64649,856,676,180,13838,6965,6873,3328.974,42.74109680640341,2008
8079,623,TOTAL,270,334,19,1020,509,511,13,542.0,0.0,536.0,6.0,53438.0,46358.0,79.0,1001.0,19.0,440,16.0,27.0,49.0,348.0,182,621,104,71,27,555,379,4,10,13,94,238,223,113,179,87,977,493,484,0,0,0,43,16,27,875.666,1.1648276854417094,2008
8081,5871,TOTAL,1582,4135,154,13519,6826,6693,1789,7395.0,0.0,7069.0,326.0,53587.0,24563.0,1757.0,12694.0,825.0,5360,540.0,279.0,365.0,4176.0,2346,5981,1701,457,1295,7277,1325,816,235,244,3454,2867,956,556,605,164,12607,6359,6248,0,0,0,912,467,445,4743.29,2.8501314488466867,2008
8083,11825,TOTAL,4661,6961,203,25279,12594,12685,2699,13022.0,10.0,11873.0,1139.0,44103.0,24616.0,4414.0,24735.0,544.0,11027,865.0,954.0,1372.0,7836.0,4099,12018,2920,1346,2465,12166,4660,1044,480,941,5010,4942,2214,1560,2230,870,20899,10425,10474,0,0,0,4380,2169,2211,2029.527,12.455611578461385,2008
8085,19153,TOTAL,6495,12199,459,40266,19869,20397,7485,20082.0,13.0,18588.0,1481.0,46590.0,23613.0,4364.0,37149.0,3117.0,16335,1159.0,1116.0,1706.0,12354.0,5619,19900,4256,2204,4588,19338,6312,2180,1291,1117,7986,6929,4423,1837,3107,1368,36640,17900,18740,192,145,47,3434,1824,1610,2240.695,17.970317245318974,2008
8087,10234,TOTAL,3813,6272,149,27911,13811,14100,9232,14090.0,0.0,13045.0,1045.0,43111.0,20181.0,4013.0,24105.0,3806.0,10407,622.0,503.0,1597.0,7685.0,5609,11726,2711,1534,4540,12842,2768,2319,1213,1008,5692,4629,2521,1317,1124,327,24369,11922,12447,622,312,310,2920,1577,1343,1280.433,21.79809486322205,2008
8089,8064,TOTAL,3546,4393,125,18830,9235,9595,7420,8252.0,3.0,7565.0,684.0,34142.0,18056.0,3741.0,18080.0,750.0,7620,893.0,753.0,1140.0,4834.0,3696,7755,2244,1323,2844,9309,1980,1176,665,1003,3923,3340,2046,688,967,325,16434,7879,8555,205,155,50,2191,1201,990,1261.961,14.921221812718459,2008
8091,3060,TOTAL,1636,1367,57,4319,2120,2199,220,2258.0,0.0,2087.0,171.0,58393.0,29051.0,355.0,4199.0,120.0,1702,105.0,65.0,142.0,1390.0,636,2353,467,122,183,1807,1323,114,40,29,572,975,260,344,711,268,4150,2053,2097,0,0,0,169,67,102,541.593,7.974623010267859,2008
8093,9383,TOTAL,4250,4896,237,16286,8843,7443,753,9368.0,15.0,8860.0,493.0,64098.0,31663.0,951.0,15632.0,654.0,7070,371.0,223.0,343.0,6133.0,2929,8610,1815,529,928,8198,4133,553,271,104,3452,3893,853,1154,2302,677,15650,8308,7342,80,80,0,556,455,101,2193.846,7.42349280669655,2008
8095,2260,TOTAL,622,1612,26,4394,2178,2216,793,2176.0,5.0,2116.0,55.0,44084.0,23453.0,405.0,3946.0,448.0,1867,115.0,144.0,220.0,1388.0,625,2193,410,215,547,2220,476,289,135,123,903,753,564,128,226,122,4087,2000,2087,34,29,5,273,149,124,687.928,6.387296344966334,2008
8097,9966,TOTAL,7349,2484,133,16389,8543,7846,1345,10726.0,0.0,10475.0,251.0,64502.0,64381.0,1368.0,14329.0,2060.0,7417,391.0,216.0,479.0,6331.0,4521,7354,1778,385,620,5131,7735,368,206,46,2667,1910,554,3109,3522,1104,15654,8283,7371,12,12,0,723,248,475,970.697,16.883744361010695,2008
8099,4615,TOTAL,1487,3043,85,12734,6357,6377,4363,6370.0,6.0,6027.0,337.0,33969.0,18429.0,2702.0,11462.0,1272.0,4905,579.0,434.0,861.0,3031.0,2534,5310,1210,715,1902,5810,1475,894,534,474,2725,1932,1153,485,783,207,11555,5779,5776,9,9,0,1170,569,601,1638.395,7.772240515870715,2008
8101,72427,TOTAL,41097,30257,1073,156244,76657,79587,63535,72666.0,258.0,65445.0,6963.0,40699.0,21609.0,26097.0,150954.0,5290.0,61418,6198.0,4597.0,8481.0,42142.0,35403,61156,19412,8521,17903,77473,22201,7913,3864,6126,36854,27434,13185,7818,10074,4309,127486,62006,65480,2847,1563,1284,25911,13088,12823,2386.104,65.48080050157077,2008
8103,3147,TOTAL,655,2437,55,6494,3288,3206,534,3398.0,11.0,3254.0,133.0,57992.0,28382.0,342.0,6092.0,402.0,2621,99.0,101.0,249.0,2172.0,1141,3054,720,284,506,3441,987,356,73,77,1571,1403,467,300,433,254,6111,3057,3054,2,2,0,381,229,152,3220.934,2.0161853673499674,2008
8105,5444,TOTAL,2448,2930,66,11926,5785,6141,4885,4939.0,0.0,4350.0,589.0,39871.0,17199.0,1934.0,11304.0,622.0,3630,339.0,288.0,565.0,2438.0,2902,4298,1454,608,1550,5664,1489,676,389,485,2443,2242,979,395,549,545,10068,4935,5133,22,7,15,1836,843,993,911.958,13.077356632651943,2008
8107,13199,TOTAL,8270,4725,204,22924,12397,10527,1369,14749.0,23.0,14129.0,597.0,60876.0,33079.0,1543.0,22051.0,873.0,10146,404.0,205.0,706.0,8831.0,5227,11270,2142,405,770,10031,7408,511,219,40,5514,3931,586,3088,3283,1037,21948,11724,10224,61,51,10,915,622,293,2362.026,9.705227630855884,2008
8109,2747,TOTAL,1730,953,64,6161,3173,2988,2573,3154.0,0.0,2824.0,330.0,30430.0,18686.0,1455.0,5398.0,763.0,2684,371.0,276.0,439.0,1598.0,1127,2807,815,253,1185,2729,830,559,385,241,1156,1162,411,202,469,159,5065,2671,2394,20,11,9,1076,491,585,3168.525,1.944437869355615,2008
8111,496,TOTAL,264,218,14,752,484,268,120,587.0,0.0,530.0,57.0,43783.0,31232.0,92.0,737.0,15.0,411,24.0,16.0,31.0,340.0,306,220,152,37,57,445,213,16,32,9,239,194,12,88,79,46,725,457,268,0,0,0,27,27,0,387.488,1.9407052605500041,2008
8113,4350,TOTAL,3349,933,68,7299,3888,3411,562,5099.0,0.0,4886.0,213.0,66399.0,38247.0,712.0,6686.0,613.0,3228,148.0,168.0,229.0,2683.0,2159,3073,765,67,382,2668,2797,284,79,19,1460,1088,120,1322,1213,262,6993,3803,3190,9,0,9,297,85,212,1286.611,5.6730433674203,2008
8115,1351,TOTAL,468,857,26,2412,1155,1257,211,1125.0,0.0,1054.0,71.0,37625.0,21652.0,313.0,2357.0,55.0,1007,92.0,91.0,153.0,671.0,325,1191,216,314,340,1376,232,80,99,161,408,512,456,77,107,48,2285,1092,1193,0,0,0,127,63,64,548.041,4.401130572347689,2008
8117,14899,TOTAL,9802,4883,214,27105,14924,12181,3532,18986.0,0.0,18086.0,900.0,68750.0,35770.0,1955.0,23811.0,3294.0,10553,444.0,152.0,480.0,9477.0,8987,10850,2786,331,1400,10398,10429,1020,172,208,6523,3400,475,5229,3878,1322,25308,13952,11356,108,59,49,1689,913,776,608.358,44.55435779590307,2008
8119,12906,TOTAL,4513,8146,247,22821,11517,11304,1149,12447.0,125.0,11354.0,968.0,58080.0,28726.0,1718.0,22344.0,477.0,9004,273.0,377.0,641.0,7713.0,3650,12015,2745,557,1202,11492,5249,629,428,145,4035,5796,1661,1468,2883,898,21769,10937,10832,75,0,75,977,580,397,557.055,40.967229447720605,2008
8121,2513,TOTAL,529,1949,35,4773,2351,2422,424,2549.0,0.0,2477.0,72.0,39735.0,23125.0,676.0,4573.0,200.0,2186,186.0,180.0,265.0,1555.0,688,2602,350,259,593,2450,622,300,114,179,878,964,608,222,329,71,4577,2273,2304,0,0,0,196,78,118,2518.031,1.895528688884291,2008
8123,105866,TOTAL,47292,56526,2048,242860,121654,121206,68111,126608.0,134.0,118364.0,8110.0,55596.0,24732.0,33084.0,219814.0,23046.0,86776,5421.0,4724.0,8743.0,67888.0,50903,104702,22388,7386,27138,108081,39435,14727,7293,5118,59840,35527,12714,20358,14738,4339,213114,106168,106946,1913,1217,696,27833,14269,13564,3987.238,60.90933122126144,2008
8125,4483,TOTAL,1117,3286,80,9896,4884,5012,1888,4963.0,0.0,4799.0,164.0,42114.0,21872.0,964.0,8736.0,1160.0,3941,171.0,233.0,527.0,3010.0,1479,5033,766,443,1302,4743,1222,640,370,292,1933,1690,1120,538,523,161,9280,4530,4750,15,15,0,601,339,262,2364.405,4.18540816822837,2008
10001,66925,TOTAL,36392,29827,706,156918,75638,81280,8496,78190.0,3119.0,69270.0,5801.0,53183.0,24194.0,19057.0,148781.0,8137.0,57396,3775.0,2637.0,5733.0,45251.0,36841,63353,15651,8311,18038,78028,21169,7959,4853,5226,39653,25843,12532,9914,8507,2748,109418,53413,56005,36160,16782,19378,11340,5443,5897,586.179,267.69638625744017,2008
10003,256417,TOTAL,178768,74608,3041,533514,258365,275149,43336,285026.0,413.0,265108.0,19505.0,62474.0,31220.0,52882.0,482095.0,51419.0,198499,10944.0,6932.0,17105.0,163518.0,147345,203860,53608,25817,49871,237843,119723,23862,12371,13638,120751,82247,34845,59676,44448,15599,365830,178150,187680,124613,58966,65647,43071,21249,21822,426.286,1251.5400458846877,2008
10005,89070,TOTAL,40299,47939,832,190846,93215,97631,15083,91676.0,223.0,84684.0,6769.0,51046.0,26779.0,21918.0,177871.0,12975.0,75744,4179.0,3883.0,8486.0,59196.0,40896,84176,20717,12505,24017,97339,29981,10162,6032,7823,37388,37193,22758,9208,13030,7743,151178,73450,77728,24480,11732,12748,15188,8033,7155,936.079,203.8780914858682,2008
11001,265853,TOTAL,245800,17367,2686,584400,276101,308299,51301,331098.0,3062.0,297189.0,30847.0,58526.0,42078.0,101767.0,508342.0,76058.0,257317,28142.0,12497.0,20818.0,195860.0,278840,130722,61921,27727,64784,198851,217675,28889,19631,16264,111450,59712,27689,136949,57571,23155,222375,110856,111519,309048,140053,168995,52977,25192,27785,61.048,9572.795177565195,2008
12001,125519,TOTAL,75565,48513,1441,244247,118447,125800,19579,125027.0,139.0,116528.0,8360.0,40644.0,24741.0,53992.0,219306.0,24941.0,97540,13374.0,6468.0,13174.0,64524.0,97190,77467,23790,9673,17900,115763,66293,7742,5470,4688,75910,27752,12101,36288,21638,8367,173051,84483,88568,48755,22726,26029,22441,11238,11203,875.02,279.1330483874654,2008
12003,11059,TOTAL,2327,8672,60,26548,13951,12597,581,11446.0,54.0,10565.0,827.0,47276.0,19593.0,4182.0,26289.0,259.0,8309,556.0,337.0,972.0,6444.0,5836,11344,2402,1226,4440,14030,1129,2272,1324,844,7269,4977,1784,516,555,58,22287,11285,11002,3515,2197,1318,746,469,277,585.231,45.36328389986176,2008
12005,81127,TOTAL,23653,56683,791,166798,82893,83905,7527,87101.0,4508.0,76430.0,6163.0,47770.0,25033.0,19966.0,157728.0,9070.0,68807,4141.0,3801.0,7722.0,53143.0,34321,71403,21554,8765,18212,87129,23960,7607,5196,5409,42374,30481,14274,10131,9971,3858,137959,68944,69015,17354,8276,9078,11485,5673,5812,758.459,219.91696321093164,2008
12007,11676,TOTAL,3430,8136,110,28750,16176,12574,1015,11645.0,16.0,10470.0,1159.0,41126.0,16997.0,3930.0,28272.0,478.0,8931,909.0,540.0,1219.0,6263.0,7552,10792,3798,1868,5598,15608,1766,2943,1444,1211,7547,5646,2415,507,874,385,22011,11741,10270,5860,3901,1959,879,534,345,293.962,97.80175668964016,2008
12009,287859,TOTAL,127620,157589,2650,540583,264955,275628,40925,262810.0,1675.0,238178.0,22957.0,49523.0,27606.0,55981.0,494121.0,46462.0,220871,13333.0,11596.0,25638.0,170304.0,109318,238383,68528,36475,44032,282247,104597,17183,10526,16323,111262,102698,68287,35305,46239,23053,453634,223423,230211,52758,25771,26987,34191,15761,18430,1015.664,532.2459002189701,2008
12011,733899,TOTAL,492640,237729,3530,1734139,840414,893725,415627,936091.0,1699.0,850849.0,83543.0,51694.0,28631.0,210964.0,1198311.0,535828.0,668898,44795.0,35124.0,73350.0,515629.0,444308,648058,219174,100274,182360,789303,367413,74459,52054,55847,382552,268408,138343,173100,144055,50258,1111680,546459,565221,448777,208180,240597,173682,85775,87907,1209.785,1433.4274271874754,2008
12013,6244,TOTAL,1821,4345,78,14372,7648,6724,700,4933.0,0.0,4537.0,396.0,31699.0,15091.0,2577.0,13854.0,518.0,4765,497.0,544.0,793.0,2931.0,3555,5063,2352,907,3029,7020,1234,1520,697,812,3376,2519,1125,354,552,328,11668,6040,5628,2157,1288,869,547,320,227,567.334,25.332520173301795,2008
12015,85158,TOTAL,39031,45205,922,159385,77597,81788,8765,64714.0,60.0,57368.0,7286.0,45037.0,26938.0,16543.0,144661.0,14724.0,71991,4544.0,3975.0,9003.0,54469.0,24502,83004,18778,14219,16420,92024,27302,4718,3866,7836,25254,33204,33566,5313,11062,10927,143923,70006,73917,8641,4259,4382,6821,3332,3489,680.279,234.293576606069,2008
12017,76158,TOTAL,31460,43706,992,140686,68183,72503,6171,53179.0,107.0,46517.0,6555.0,37933.0,22551.0,19921.0,133237.0,7449.0,59974,4635.0,4545.0,9068.0,41726.0,22122,70011,17609,12732,18482,80844,18550,5459,4706,8317,22891,30106,27847,3086,8072,7392,131271,63514,67757,3942,2099,1843,5473,2570,2903,581.696,241.85485201892396,2008
12019,94577,TOTAL,26697,67203,677,186076,91200,94876,13395,96226.0,2012.0,86261.0,7953.0,61185.0,26872.0,15751.0,175187.0,10889.0,67493,2747.0,2308.0,4600.0,57838.0,34614,84321,19159,7863,14678,91988,29665,7036,3821,3821,45556,33681,12751,12704,12892,4069,155042,76543,78499,17586,8549,9037,13448,6108,7340,604.36,307.8893374809716,2008
12021,141988,TOTAL,54450,86379,1159,316931,157541,159390,79741,144606.0,161.0,133647.0,10798.0,58106.0,37046.0,38196.0,242059.0,74872.0,119517,6165.0,4664.0,10857.0,97831.0,61324,148977,34736,19993,41281,139501,73108,21169,11477,8635,54342,43850,41309,16351,27154,29603,271973,133490,138483,21020,10780,10240,23938,13271,10667,1998.324,158.59840546377865,2008
12023,28128,TOTAL,9171,18670,287,66964,34614,32350,3161,29640.0,161.0,25649.0,3830.0,38214.0,19366.0,9837.0,64771.0,2193.0,24177,2020.0,1937.0,3935.0,16285.0,15106,24881,10213,4047,9781,35045,6753,4847,2326,2608,15991,13111,5943,2152,3187,1414,52160,26529,25631,11754,6596,5158,3050,1489,1561,797.574,83.95960750977339,2008
12027,10131,TOTAL,4383,5632,116,34557,19382,15175,10046,14345.0,23.0,12854.0,1468.0,35979.0,15989.0,8708.0,27789.0,6768.0,10656,964.0,908.0,1820.0,6964.0,9025,12926,4035,2146,9589,14451,2645,5502,2331,1756,6373,4607,3471,695,1114,836,26570,14215,12355,4583,2682,1901,3404,2485,919,637.059,54.24458331174978,2008
12029,7264,TOTAL,1925,5194,145,16196,8883,7313,322,5757.0,0.0,5168.0,589.0,32312.0,17066.0,2453.0,15783.0,413.0,4909,330.0,350.0,1150.0,3079.0,3753,5640,2651,1504,3555,8719,708,1309,1336,910,3442,3316,1961,247,354,107,14997,8148,6849,989,613,376,210,122,88,705.053,22.971322723256264,2008
12031,415761,TOTAL,202618,210537,2606,854848,414413,440435,60227,458286.0,10378.0,408907.0,39001.0,49463.0,25854.0,118808.0,777943.0,76905.0,330276,26488.0,16460.0,36124.0,251204.0,221008,311777,109635,41708,87052,415346,146554,41986,23219,21847,221690,141673,51983,74450,53926,18178,530593,261972,268621,250792,117492,133300,73463,34949,38514,762.192,1121.565169930936,2008
12033,154447,TOTAL,61572,91411,1464,297940,147521,150419,13385,150620.0,10896.0,125299.0,14425.0,43573.0,23474.0,45222.0,280255.0,17685.0,113313,9910.0,7171.0,14889.0,81343.0,80244,111232,36826,16322,31458,153854,47679,14430,8341,8687,79186,49904,24764,18963,20240,8476,208376,104572,103804,66202,31358,34844,23362,11591,11771,656.461,453.8578834081537,2008
12035,49031,TOTAL,24726,23951,354,91806,44349,47457,7621,38678.0,91.0,35258.0,3329.0,48090.0,24939.0,10861.0,80692.0,11114.0,36182,2091.0,1586.0,4443.0,28062.0,16154,45038,9178,6463,7726,50492,15175,2470,1944,3312,18883,18103,13506,3870,6474,4831,76474,37112,39362,9919,4659,5260,5413,2578,2835,485.461,189.1109687492919,2008
12037,6029,TOTAL,2134,3818,77,11470,6487,4983,633,5277.0,2.0,4710.0,565.0,36490.0,21005.0,2630.0,11112.0,358.0,4699,573.0,516.0,718.0,2892.0,2742,4636,1758,662,2152,5704,1632,1031,728,393,2756,2072,876,266,748,618,9773,5319,4454,1483,1014,469,214,154,60,534.725,21.45027818037309,2008
12039,22510,TOTAL,15582,6811,117,46031,22195,23836,4154,18063.0,0.0,16059.0,2004.0,35728.0,16843.0,11910.0,43467.0,2564.0,16303,2574.0,1254.0,2167.0,10308.0,13708,15169,5561,2223,8899,21921,3881,4285,2483,2131,10237,8758,2926,1199,1744,938,17127,8775,8352,25793,12110,13683,3111,1310,1801,516.332,89.15000426082443,2008
12041,7819,TOTAL,1996,5656,167,16683,8606,8077,731,7423.0,0.0,6468.0,955.0,37039.0,18309.0,3188.0,16241.0,442.0,5976,642.0,390.0,958.0,3986.0,3418,7605,1895,834,2698,9399,945,1022,822,854,4280,3469,1650,340,422,183,15274,7744,7530,714,513,201,695,349,346,349.677,47.7097435633456,2008
