fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
37197,16813,TOTAL,3957,12578,278,38101,18695,19406,3886,17788,0,16227,1561,38652,22338,7318,35840.0,2261.0,15174,1408,909,2435,10422,7167,16597,4661,2676,6305,19620,3574,2287,1591,2427,8398,7636,3586,1572,1464,538,34600,17104,17496,1287,587,700,2214,1004,1210,337.504,112.89051389020574
37199,9451,TOTAL,3981,5278,192,17662,8591,9071,825,7884,33,6993,858,39008,21330,3758,17205.0,457.0,7230,701,534,1196,4799,2955,8888,1920,1069,2274,9409,2537,533,649,1092,3899,3584,1926,712,942,883,17069,8277,8792,187,95,92,406,219,187,313.157,56.39982500790339
38001,1286,TOTAL,328,918,40,2339,1181,1158,31,1318,0,1297,21,48553,33132,209,2288.0,51.0,1098,23,57,129,889,400,1356,110,172,112,1405,438,32,29,51,452,519,434,138,195,105,2231,1144,1087,11,8,3,97,29,68,988.724,2.3656753553064354
38003,5522,TOTAL,2394,2964,164,11096,5491,5605,157,5905,3,5815,87,54009,32698,775,10863.0,233.0,4918,241,234,552,3891,2038,5295,1012,849,876,5897,2016,171,159,546,2334,2215,1348,929,803,284,10545,5216,5329,71,69,2,480,206,274,1513.397,7.331850135820278
38005,2157,TOTAL,1235,868,54,6764,3461,3303,121,2634,3,2488,143,38729,19443,2385,6726.0,38.0,2331,295,177,285,1574,1981,2010,490,343,789,3177,506,322,211,256,1513,1141,523,183,261,62,2908,1550,1358,0,0,0,3856,1911,1945,1439.49,4.698886411159508
38007,578,TOTAL,89,472,17,855,484,371,1,528,0,516,12,64306,42832,86,815.0,40.0,361,20,21,33,287,205,443,66,34,69,507,148,9,22,38,171,235,101,80,57,11,820,454,366,4,4,0,31,26,5,1153.466,0.741244215260788
38009,3555,TOTAL,1183,2280,92,6579,3422,3157,107,3382,54,3221,107,52593,31638,651,6439.0,140.0,3000,250,149,376,2225,1193,3286,551,494,624,3820,844,151,148,325,1417,1518,885,319,358,167,6195,3200,2995,45,36,9,339,186,153,1697.321,3.8761082906533297
38011,1737,TOTAL,414,1280,43,3192,1560,1632,122,1701,0,1666,35,63750,34290,246,3169.0,23.0,1330,95,60,95,1080,586,1574,191,232,275,1702,464,75,72,128,601,657,444,194,190,80,3041,1505,1536,3,2,1,148,53,95,1167.047,2.7351083546763753
38013,1023,TOTAL,230,769,24,2145,1126,1019,105,1120,1,1099,20,55455,33174,292,2061.0,84.0,988,57,80,120,731,354,1040,161,157,218,1121,276,100,26,92,468,410,243,132,97,47,2076,1096,980,10,6,4,59,24,35,1128.945,1.9000039860223483
38015,43387,TOTAL,14122,27951,1314,86111,42541,43570,1343,49829,245,48257,1327,64370,33644,6559,84771.0,1340.0,35767,1728,1358,2881,29800,20881,37708,7199,4065,4320,42153,20209,1281,595,2444,20365,14921,6867,10117,7392,2700,79704,39275,40429,647,493,154,5760,2773,2987,1668.285,51.61648039753399
38017,73855,TOTAL,34712,36855,2288,158041,79800,78241,3511,96441,216,92761,3464,52993,31415,19440,148643.0,9398.0,67013,4277,2986,6666,53084,49666,60463,12996,5361,6547,76572,40282,2969,1658,1920,45279,21307,9986,23274,12754,4254,143099,71843,71256,4595,2369,2226,10347,5588,4759,1767.891,89.39521723907187
38019,2069,TOTAL,818,1195,56,3922,1969,1953,0,1984,0,1952,32,61989,36141,167,3841.0,81.0,1759,83,65,158,1453,681,2122,188,301,349,2190,605,34,118,197,620,866,704,233,253,119,3785,1925,1860,4,0,4,133,44,89,1509.953,2.597431840593714
38021,2535,TOTAL,853,1610,72,5234,2634,2600,137,2744,0,2711,33,50634,27056,422,5183.0,51.0,2211,163,104,248,1696,851,2620,346,440,497,2590,957,129,110,258,1009,891,690,438,322,197,5054,2520,2534,71,54,17,109,60,49,1142.126,4.582681770662782
38023,1162,TOTAL,385,733,44,2239,1162,1077,0,1238,0,1230,8,58036,41003,160,2143.0,96.0,1065,61,45,129,830,264,1297,168,198,179,1281,428,29,41,109,340,532,409,114,255,59,2180,1139,1041,8,8,0,51,15,36,1294.206,1.7300182505721655
38025,2034,TOTAL,508,1506,20,3965,2115,1850,139,2067,0,1989,78,69063,38216,444,3888.0,77.0,1473,75,89,120,1189,803,1862,373,193,311,2191,562,90,71,150,895,920,376,230,213,119,3316,1766,1550,7,7,0,642,342,300,2082.033,1.9043886432155495
38027,1157,TOTAL,486,634,37,2379,1179,1200,83,1255,4,1232,19,47917,29059,360,2362.0,17.0,1074,83,73,104,814,481,1003,263,206,246,1282,345,36,36,174,416,543,323,135,158,52,2247,1131,1116,0,0,0,132,48,84,644.111,3.693462772720851
38029,1884,TOTAL,383,1435,66,3491,1796,1695,8,1688,0,1628,60,40375,28042,465,3480.0,11.0,1618,146,117,283,1072,614,1811,202,294,449,1868,409,36,47,366,522,839,507,176,179,54,3466,1780,1686,0,0,0,25,16,9,1555.015,2.244994421275679
38031,1682,TOTAL,607,1030,45,3364,1667,1697,59,1785,0,1771,14,55089,30060,379,3324.0,40.0,1576,145,91,96,1244,549,1754,231,256,301,1824,520,32,76,193,631,721,472,250,181,89,3319,1649,1670,3,0,3,42,18,24,646.819,5.200836710115195
38033,928,TOTAL,162,742,24,1812,866,946,10,943,0,936,7,38542,28359,139,1811.0,1.0,766,53,47,121,545,348,775,195,124,128,906,293,49,22,57,282,392,232,139,92,62,1772,847,925,0,0,0,40,19,21,1002.379,1.8076994829301092
38035,30029,TOTAL,14032,15060,937,68144,35095,33049,2338,40093,1168,37254,1671,47050,27772,11516,65520.0,2624.0,28045,2735,1940,2942,20428,23510,24864,5826,2326,3403,36784,14212,1285,761,1357,22749,9513,4522,7899,4765,1548,61033,31297,29736,1767,1121,646,5344,2677,2667,1439.496,47.33879079900187
38037,1413,TOTAL,334,1025,54,2363,1176,1187,8,1294,5,1255,34,43317,31092,327,2346.0,17.0,1137,128,72,124,813,395,1290,144,216,244,1358,320,22,49,173,350,597,411,118,144,58,2281,1131,1150,8,5,3,74,40,34,1665.924,1.4184320533229606
38039,1343,TOTAL,536,771,36,2348,1153,1195,4,1236,0,1213,23,51528,29528,150,2322.0,26.0,1068,58,53,114,843,303,1318,167,222,258,1313,344,32,75,151,344,531,438,97,127,120,2322,1138,1184,13,4,9,13,11,2,716.443,3.2773018928232953
38041,1362,TOTAL,313,1000,49,2575,1214,1361,36,1197,0,1182,15,51176,28719,217,2549.0,26.0,1088,45,62,90,891,340,1348,201,197,250,1449,311,44,28,178,527,560,362,90,140,81,2464,1170,1294,17,0,17,94,44,50,1133.764,2.27119576913714
38043,1328,TOTAL,393,870,65,2434,1248,1186,113,1344,0,1322,22,56058,32233,211,2400.0,34.0,1097,56,53,125,863,281,1516,116,110,275,1309,368,59,65,151,439,552,318,150,159,59,2374,1221,1153,0,0,0,60,27,33,1432.908,1.698643597495443
38045,2194,TOTAL,740,1377,77,4127,2153,1974,25,2148,2,2106,40,54393,33368,361,4103.0,24.0,1898,140,105,189,1464,554,2242,283,326,445,2144,689,121,79,245,628,869,647,266,295,128,4068,2121,1947,1,1,0,58,31,27,1150.885,3.585936040525335
38047,1073,TOTAL,232,810,31,1955,939,1016,28,963,0,947,16,49821,30798,172,1941.0,14.0,866,71,39,98,658,321,1093,84,160,288,1039,221,26,38,224,261,482,296,114,81,26,1925,926,999,7,0,7,23,13,10,1011.23,1.933289162702847
38049,2712,TOTAL,943,1678,91,5711,2999,2712,125,2895,26,2765,104,51161,29987,762,5634.0,77.0,2576,198,128,270,1980,1006,2790,464,400,531,3237,679,159,89,283,1198,1337,702,294,228,157,5577,2920,2657,5,1,4,129,78,51,1911.559,2.987613774934491
38051,1530,TOTAL,459,1035,36,2788,1344,1444,8,1387,5,1337,45,37750,27384,354,2758.0,30.0,1336,125,103,202,906,452,1424,156,337,533,1342,399,66,48,419,343,573,426,182,146,71,2693,1320,1373,2,2,0,93,22,71,994.735,2.8027565130411616
38053,3451,TOTAL,927,2458,66,8333,4389,3944,366,4231,0,4115,116,67578,34688,1200,8244.0,89.0,2755,164,99,209,2283,2047,3223,756,379,653,4208,1150,274,144,235,2118,1605,485,502,452,196,6581,3555,3026,18,8,10,1734,826,908,2860.764,2.9128582434622357
38055,4938,TOTAL,1670,3141,127,9299,4714,4585,168,4584,15,4470,99,53778,31187,1058,9226.0,73.0,4078,268,206,440,3164,1507,5018,682,550,799,5334,1259,181,144,474,1699,2354,1281,518,498,243,8507,4324,4183,6,5,1,786,385,401,2328.007,3.9944037968957997
38057,4455,TOTAL,1166,3152,137,8532,4407,4125,163,4575,2,4347,226,66712,31584,701,8464.0,68.0,3666,240,170,343,2913,1596,4316,661,482,834,4630,1245,300,136,398,1456,2291,883,561,548,136,8164,4223,3941,46,45,1,322,139,183,1112.486,7.669309995811182
38059,13613,TOTAL,4469,8680,464,28428,14331,14097,581,16456,15,15891,550,58949,30293,2414,28251.0,177.0,11820,609,518,979,9714,5958,13182,2495,1447,1909,14866,5140,429,422,1058,6655,5549,2662,2742,1933,465,26398,13177,13221,239,127,112,1791,1027,764,1945.437,14.612655151516087
38061,3457,TOTAL,1403,1962,92,8743,4814,3929,435,4765,26,4561,178,66250,33839,1033,8688.0,55.0,3108,247,130,253,2478,2369,3492,734,312,721,4730,1087,323,172,226,2421,1664,645,396,511,180,5735,3298,2437,30,30,0,2978,1486,1492,1941.536,4.503135661661695
38063,1678,TOTAL,767,865,46,3078,1594,1484,47,1590,2,1572,16,50640,30411,257,3040.0,38.0,1499,110,99,161,1129,500,1519,325,298,242,1816,477,22,38,182,512,770,534,172,165,140,2980,1519,1461,37,35,2,61,40,21,1008.811,3.0511166115357584
38065,1013,TOTAL,281,693,39,1832,924,908,46,870,0,836,34,62708,31194,139,1825.0,7.0,783,53,29,80,621,241,1058,60,117,202,937,269,30,28,144,291,447,199,126,102,41,1717,865,852,3,0,3,112,59,53,731.186,2.5055184316986376
38067,3255,TOTAL,1253,1899,103,7266,3705,3561,208,3892,63,3684,145,51613,29093,497,6926.0,340.0,3299,143,146,415,2595,1190,3750,570,508,667,4037,1035,130,166,371,1432,1627,978,358,519,158,6910,3508,3402,10,6,4,346,191,155,1121.39,6.479458529146862
38069,2178,TOTAL,660,1465,53,4402,2242,2160,60,2175,0,2142,33,43125,24729,489,4386.0,16.0,1943,169,165,223,1386,752,2252,323,348,615,2368,531,167,91,357,769,931,668,273,216,42,4149,2099,2050,9,9,0,244,134,110,1082.329,4.067155181095582
38071,4999,TOTAL,2164,2665,170,11522,5913,5609,222,6298,155,6038,105,47361,28670,1382,11409.0,113.0,5003,402,309,573,3719,2880,4455,1346,718,990,6107,1874,262,195,533,2405,2458,1244,887,646,341,10074,5063,5011,93,61,32,1355,789,566,1300.909,8.856883917322426
38073,2425,TOTAL,1343,1009,73,5452,2799,2653,81,2890,0,2779,111,53472,28896,442,5397.0,55.0,2307,166,126,191,1824,996,2577,491,366,460,2962,745,137,100,223,1008,1177,777,334,297,114,5312,2715,2597,28,28,0,112,56,56,863.736,6.31211388665055
38075,1278,TOTAL,398,851,29,2546,1298,1248,4,1372,20,1337,15,63480,31781,214,2493.0,53.0,1079,49,63,86,881,481,1278,192,139,186,1475,305,66,27,93,563,585,327,112,145,48,2480,1272,1208,6,6,0,60,20,40,892.743,2.8518845849253367
38077,7613,TOTAL,3198,4229,186,16307,8445,7862,362,9157,13,8821,323,56396,28499,1703,16060.0,247.0,6616,450,349,581,5236,4294,7428,1089,652,991,9325,2455,287,283,421,4254,3412,1659,1101,963,391,15358,7981,7377,92,92,0,857,372,485,1445.439,11.28169365846639
38079,4552,TOTAL,3353,1092,107,14341,7141,7200,206,5049,0,4889,160,32781,15825,5206,14280.0,61.0,4728,968,447,588,2725,4106,4314,1263,543,1821,6044,1645,910,464,447,3081,2089,874,687,837,121,2916,1463,1453,45,30,15,11380,5648,5732,939.341,15.267086180630889
38081,2007,TOTAL,1075,879,53,3863,2030,1833,87,2083,0,2062,21,56845,32086,247,3803.0,60.0,1712,97,77,147,1391,719,1965,338,185,322,2150,573,70,70,182,731,924,495,285,220,68,3735,1963,1772,33,23,10,95,44,51,866.896,4.456128532142264
38083,822,TOTAL,163,642,17,1320,679,641,4,735,0,717,18,50395,33010,140,1319.0,1.0,620,47,42,37,494,216,771,69,111,154,780,189,19,25,110,201,372,207,54,93,42,1296,668,628,9,6,3,15,5,10,1005.638,1.3125995636600845
38085,1144,TOTAL,900,225,19,4317,2211,2106,131,1663,3,1300,360,40152,16287,1531,4292.0,25.0,1098,149,94,122,733,1446,799,533,142,459,1859,399,272,95,92,1101,574,184,166,196,37,590,339,251,1,1,0,3726,1871,1855,1128.237,3.8263237245366
38087,437,TOTAL,83,341,13,715,411,304,3,389,0,389,0,65577,33389,53,715.0,0.0,318,15,27,47,229,147,375,30,60,85,367,142,17,25,43,106,170,91,76,53,13,707,404,303,2,2,0,6,5,1,1219.149,0.5864746638843981
38089,11633,TOTAL,2812,8521,300,27038,13890,13148,932,15944,82,15434,428,70243,33396,1988,26140.0,898.0,10887,588,481,800,9018,6295,12082,1898,1479,2103,14068,4667,658,400,1045,6845,4931,2292,2568,1568,531,25180,12922,12258,294,252,42,1564,716,848,1340.197,20.174645966227356
38091,1042,TOTAL,518,498,26,1982,1047,935,31,1053,0,1018,35,53438,33619,129,1957.0,25.0,936,64,25,73,774,303,1042,219,99,132,1194,254,48,25,59,402,483,309,87,125,42,1971,1047,924,0,0,0,11,0,11,715.459,2.7702495880267075
38093,9558,TOTAL,3585,5685,288,21056,10669,10387,398,11471,0,11121,350,50926,29361,2201,20780.0,276.0,9050,674,442,892,7042,5091,8653,2415,1348,2123,11173,3433,674,393,1056,4934,4163,2076,1392,1568,473,19992,10049,9943,108,83,25,956,537,419,2297.903,9.163136999255409
38095,1182,TOTAL,516,623,43,2292,1129,1163,19,1167,0,1140,27,56574,34103,260,2281.0,11.0,1018,48,73,136,761,392,1125,186,159,162,1297,316,49,40,73,355,550,392,93,168,55,2158,1087,1071,0,0,0,134,42,92,1041.474,2.200727046474516
38097,3921,TOTAL,1811,1996,114,8106,4073,4033,232,4244,2,4131,111,53641,29736,784,7991.0,115.0,3334,178,175,375,2606,1728,3675,582,646,578,4144,1582,148,76,354,1744,1552,848,626,648,308,7845,3945,3900,58,54,4,203,74,129,862.51,9.398151905485154
38099,5096,TOTAL,2124,2813,159,11052,5602,5450,1111,5823,3,5633,187,49780,29322,1165,10706.0,346.0,4922,339,212,606,3765,2162,5275,850,758,1372,5775,1445,469,357,546,1882,2443,1450,639,527,279,10078,5036,5042,21,14,7,953,552,401,1294.089,8.540370870937007
38101,25463,TOTAL,8441,16230,792,65854,34179,31675,2728,38314,2870,34530,914,59301,29564,5885,63811.0,2043.0,25495,1152,1191,1990,21162,17361,27412,5380,2492,3858,35677,10938,1772,602,1484,19926,10541,5210,6376,3288,1274,58744,30273,28471,1992,1340,652,5118,2566,2552,2055.939,32.03110598125723
38103,2379,TOTAL,673,1654,52,4210,2057,2153,15,2091,0,2065,26,44770,29980,319,4182.0,28.0,1970,166,135,226,1443,540,2336,259,421,537,2220,659,51,86,400,637,919,664,214,306,139,4134,2027,2107,0,0,0,76,30,46,1290.366,3.262640212156861
38105,9808,TOTAL,2322,7184,302,27066,14394,12672,991,15250,62,15000,188,82823,41984,2179,26324.0,742.0,11113,295,402,863,9553,5906,12122,2419,1063,2093,14863,3513,917,410,766,7872,5084,1907,1577,1484,452,24564,13100,11464,302,218,84,2200,1076,1124,2147.862,12.601368244328546
39001,11089,TOTAL,3976,6865,248,28342,13999,14343,240,11868,0,10050,1818,34733,17695,7051,28248.0,94.0,10734,1465,957,1812,6500,5191,12043,3638,1577,4759,14582,1949,1599,1678,1482,6645,5416,2521,758,759,432,27654,13628,14026,68,38,30,620,333,287,586.245,48.34497522366929
39003,48235,TOTAL,17913,29502,820,105562,53186,52376,2718,52083,91,46238,5754,43648,22585,18629,104079.0,1483.0,40191,3679,2728,5315,28469,26543,40521,12160,5709,10034,58018,12631,4063,2918,3053,26573,20739,10706,5369,4980,2282,88027,44099,43928,12490,6525,5965,5045,2562,2483,406.848,259.46299355041685
39005,24330,TOTAL,8281,15519,530,53202,26006,27196,582,26106,65,23272,2769,47034,22441,7825,51793.0,1409.0,20339,1224,1117,2642,15356,11686,23978,4869,2566,5435,28252,7165,2412,1623,1400,12590,9851,5811,2687,2925,1553,51610,25154,26456,397,240,157,1195,612,583,426.798,124.65381749680176
39007,43064,TOTAL,23803,18298,963,100346,50307,50039,3625,45731,83,41267,4381,40304,20284,18357,99028.0,1318.0,38933,3610,3232,5557,26534,21842,39837,13281,6465,11727,56020,9496,4530,3728,3469,23365,21595,11060,3641,3939,1916,93531,46246,47285,3428,2143,1285,3387,1918,1469,1367.89,73.35823787000416
39009,27638,TOTAL,18307,8543,788,64840,32388,32452,1126,30038,0,26580,3458,33773,17069,17485,62201.0,2639.0,22208,4122,1955,2896,13235,28310,19437,6218,2518,4081,39441,11231,1235,1417,1429,27021,8535,3885,6106,3519,1606,59202,29440,29762,1484,835,649,4154,2113,2041,508.435,127.52859264212731
39011,23405,TOTAL,5831,17169,405,45867,22758,23109,601,23992,19,22409,1564,52773,25033,4148,45348.0,519.0,18115,754,722,1971,14668,8122,21548,4072,2828,3125,25605,5804,1033,648,1444,10688,9869,5048,2374,2537,893,44744,22143,22601,161,105,56,962,510,452,401.909,114.1228487045575
39013,31564,TOTAL,14156,16758,650,69793,35449,34344,529,32674,13,29706,2955,43045,23285,9555,69105.0,688.0,28007,2154,1803,4117,19933,15862,29951,8134,4978,6659,41808,7873,2743,1840,2076,16475,16034,9299,3496,3104,1273,65442,32399,33043,2654,2084,570,1697,966,731,541.271,128.94280314297276
39015,19392,TOTAL,7107,11916,369,44464,21931,22533,322,20535,14,18260,2261,44899,22088,6327,44231.0,233.0,16587,1359,901,2001,12326,8277,19705,5323,2451,5585,24565,3608,1649,2043,1893,11027,9156,4382,1510,1532,566,43352,21424,21928,438,198,240,674,309,365,493.449,90.10860291539754
39017,170191,TOTAL,62388,105176,2627,371154,181704,189450,15699,191243,122,175534,15587,56998,27394,49512,352235.0,18919.0,134934,8634,5924,12702,107674,89276,150041,39164,16754,28780,181449,69429,11430,8290,9060,91434,62719,27296,32538,27474,9417,320442,157097,163345,28412,13819,14593,22300,10788,11512,470.024,789.6490391979984
39019,13262,TOTAL,5543,7315,404,28539,14280,14259,295,13423,5,12375,1043,45660,22359,4494,28273.0,266.0,10922,702,577,1278,8365,4930,13936,3077,1521,3080,16941,2242,1057,881,1142,6433,6936,3572,823,980,439,27840,13913,13927,204,106,98,495,261,234,398.928,71.53922512333052
39021,18421,TOTAL,7044,11045,332,39628,19804,19824,519,19827,18,17779,2030,49840,23573,4868,39250.0,378.0,15163,725,685,1901,11852,7548,17815,4478,1994,3609,22067,4414,1343,930,1336,9654,8260,4153,1814,1963,637,37460,18541,18919,805,450,355,1363,813,550,429.831,92.19437406794763
39023,64144,TOTAL,31298,31816,1030,137303,66448,70855,4019,65747,160,58478,7109,43011,22941,25498,134157.0,3146.0,54969,5070,3394,7560,38945,31057,53983,17839,8264,15004,73038,17462,6224,4499,4281,30957,26688,15393,6580,7329,3553,118422,57169,61253,11727,5545,6182,7154,3734,3420,402.525,341.1042792373145
39025,96273,TOTAL,30458,64208,1607,199450,98518,100932,3244,103034,117,96188,6729,60552,28708,20766,194543.0,4907.0,74187,3677,2953,7642,59915,40954,88117,20448,8664,17014,96037,36742,5674,5526,5814,43389,37618,15030,17243,14701,4798,190406,93650,96756,2659,1492,1167,6385,3376,3009,459.764,433.80951966661155
39027,18144,TOTAL,5791,12009,344,41871,20650,21221,636,20486,0,18321,2165,45909,22828,6855,41514.0,357.0,16052,1511,1134,1689,11718,8390,17889,5055,2118,4001,23165,4462,1440,1251,1310,10178,8947,4040,2218,1616,628,39641,19497,20144,1032,529,503,1198,624,574,412.293,101.55641740218728
39029,46051,TOTAL,19821,25251,979,106622,53541,53081,1482,51526,9,46461,5056,43707,22573,16627,105359.0,1263.0,42184,3364,2446,5939,30435,21913,45847,13499,6878,11151,62049,10735,3944,3302,3905,25713,23817,12519,3917,4735,2083,101701,50364,51337,2340,1639,701,2581,1538,1043,534.724,199.39632408494847
39031,15739,TOTAL,6940,8390,409,36768,18239,18529,313,16809,0,15288,1521,41569,20799,6579,36603.0,165.0,14561,1219,846,2169,10327,7035,16121,4090,2381,4535,20310,3244,1998,1305,1232,8052,8009,4249,1336,1200,708,35653,17637,18016,391,259,132,724,343,381,567.48,64.79171072108268
39033,19803,TOTAL,7507,11852,444,43036,20805,22231,567,19708,14,17864,1830,41377,21938,6869,42754.0,282.0,17625,1253,1237,2500,12635,8344,19274,4565,2933,4475,24913,3907,1485,1305,1685,10134,9253,5526,1495,1596,816,41745,20192,21553,381,205,176,910,408,502,402.695,106.86996362010952
39035,644281,TOTAL,447232,190651,6398,1267513,602698,664815,64518,649559,342,575119,74098,44203,27892,230111,1177911.0,89602.0,534721,58103,35347,67356,373915,391260,421844,150183,76442,128074,581569,278750,51092,35831,41151,248073,216225,117271,128888,106569,43293,809281,391589,417692,375406,170321,205085,82826,40788,42038,1245.523,1017.6552339860444
39037,25401,TOTAL,6826,18108,467,52537,25729,26808,705,25678,8,23441,2229,43323,22582,7209,52121.0,416.0,20929,1350,1150,3074,15355,9873,23421,5524,3079,5139,30001,4479,1592,1488,2059,12248,11375,6378,1916,1711,852,51363,25250,26113,336,133,203,838,346,492,599.756,87.59728956442287
39039,18288,TOTAL,7732,10176,380,38795,19242,19553,3593,19605,0,17916,1689,48853,23539,5119,38030.0,765.0,15332,921,704,1772,11935,8444,16714,4176,1787,3278,21620,4582,1312,805,1161,9103,8138,4379,2276,1632,674,35647,17574,18073,829,492,337,2319,1176,1143,414.179,93.66723083497715
39041,98761,TOTAL,37292,60194,1275,181821,89850,91971,4126,95896,90,91842,3964,91936,41357,8751,170657.0,11164.0,65029,1668,1400,3653,58308,31681,88100,13576,5361,5774,62735,61969,2351,1452,1971,29328,22970,10437,29975,25270,6724,162353,80133,82220,6587,3391,3196,12881,6326,6555,457.327,397.5732900091182
39043,39405,TOTAL,21793,16952,660,76416,37408,39008,2829,39032,13,35679,3340,48204,26909,9543,74955.0,1461.0,31998,1871,2047,3590,24490,17180,32409,8720,4859,6369,41861,11789,2037,1936,2396,15991,16648,9222,4773,4593,2423,66443,32395,34048,6221,3123,3098,3752,1890,1862,625.973,122.07555277943298
39045,72068,TOTAL,29890,41034,1144,148067,73561,74506,2818,75186,167,69568,5451,60704,28099,15791,143903.0,4164.0,54581,2540,2583,5550,43908,30569,65127,15375,6545,10509,73384,26765,4895,2848,2766,33169,26718,13497,11812,11509,3444,132857,65819,67038,8868,4732,4136,6342,3010,3332,508.559,291.15009271293985
39047,11020,TOTAL,4249,6620,151,28875,14292,14583,531,13713,33,12311,1369,40576,21033,5142,28505.0,370.0,11532,900,728,1610,8294,5656,11947,3935,1588,3625,15409,2838,1438,995,1192,6521,5988,2900,1296,1093,449,27246,13365,13881,539,338,201,1090,589,501,407.013,70.94367993159923
39049,570983,TOTAL,346336,215987,8660,1197592,583151,614441,59157,654459,601,601107,52751,51890,28807,210472,1083190.0,114402.0,474683,40109,24211,48628,361735,367636,407813,135346,46380,97028,510688,305199,48747,27563,20718,277493,161920,71275,172075,100918,32206,829283,406767,422516,254694,119759,134935,113615,56625,56990,543.505,2203.4608697252097
39051,21268,TOTAL,9073,11738,457,42541,20961,21580,3442,22153,0,20239,1914,52872,26070,5036,41899.0,642.0,16333,946,659,1591,13137,7970,20252,3721,2006,3670,23185,5021,1194,1128,1348,9650,9124,4411,2237,2057,727,40646,20128,20518,243,129,114,1652,704,948,407.225,104.46559027564614
39053,12595,TOTAL,4557,7750,288,30763,15010,15753,331,12621,0,11479,1142,37494,21049,5962,30451.0,312.0,11502,1184,867,1744,7707,5871,12762,4228,1809,4665,15611,3154,1557,1598,1510,6988,5575,3048,1325,1328,501,29105,14164,14941,834,474,360,824,372,452,471.194,65.28733387946366
39055,50997,TOTAL,19659,30589,749,93819,46053,47766,1137,48061,9,45634,2418,70487,35407,7367,91027.0,2792.0,34753,1271,975,2699,29808,18568,44732,7585,4235,7210,39327,23855,3565,1697,1948,13933,16226,9168,7641,11574,4640,90841,44729,46112,1067,457,610,1911,867,1044,408.291,229.7846388972571
39057,83490,TOTAL,32256,49819,1415,163313,80129,83184,3983,83627,2560,74509,6558,58775,30629,22039,155710.0,7603.0,63549,5092,2711,5474,50272,43136,68777,15660,7391,9726,76905,42098,3828,2479,3419,37857,25441,13607,19299,15980,6819,140837,69316,71521,12078,5779,6299,10398,5034,5364,416.254,392.3397733114877
39059,16814,TOTAL,7450,8993,371,39794,19662,20132,372,18565,60,16365,2140,40420,21559,7332,39458.0,336.0,15564,1451,799,2503,10811,7500,16805,5616,2459,4659,22243,3783,1635,1674,1350,9367,8309,4567,1492,1496,795,38184,18687,19497,764,502,262,846,473,373,528.3,75.32462615937915
39061,418894,TOTAL,219927,193326,5641,803272,385969,417303,21969,419320,158,379018,40144,48927,30062,144831,763077.0,40195.0,329062,34459,20403,36565,237635,243053,277567,86077,40277,68693,352887,193952,29567,19376,19750,167603,125128,60156,92332,71650,29970,553451,270052,283399,206204,94824,111380,43617,21093,22524,412.627,1946.7267047478715
39063,35694,TOTAL,12564,22443,687,75290,36607,38683,3605,40062,26,36826,3210,50166,26612,10862,73354.0,1936.0,30795,1861,1491,3834,23609,16889,31704,8186,4171,4898,39915,13201,1838,1400,1660,18154,13920,7841,6168,5103,1930,70560,34231,36329,1052,579,473,3678,1797,1881,533.656,141.0833945462995
39065,12449,TOTAL,4619,7489,341,31826,15811,16015,450,15072,0,13496,1576,42670,20011,5588,31403.0,423.0,11438,1081,588,1459,8310,8204,12096,3622,1753,2937,18418,3017,1089,963,885,9371,5925,3122,1591,936,490,30614,15116,15498,277,164,113,935,531,404,470.646,67.62194940571045
39067,7141,TOTAL,2950,4019,172,15698,7813,7885,107,7311,0,6822,489,41819,22180,2752,15638.0,60.0,6333,498,389,886,4560,2924,7243,1763,1004,1725,9557,1082,524,618,583,3505,3836,2216,439,431,212,15050,7425,7625,324,177,147,324,211,113,410.765,38.21649848453495
39069,14236,TOTAL,5658,8257,321,28074,13886,14188,1954,14426,0,13316,1110,52526,24604,3492,27622.0,452.0,11075,417,746,1276,8636,5378,12939,2541,1576,2192,16049,2949,764,684,744,6633,5935,3481,1320,1208,421,26623,13096,13527,92,70,22,1359,720,639,419.749,66.88282759458629
39071,17839,TOTAL,6049,11410,380,43266,21364,21902,339,19071,0,16364,2707,39855,19587,8665,42966.0,300.0,16837,1530,1355,2347,11605,7760,18214,5659,2832,5764,23489,3360,2053,1923,1788,10472,8543,4474,1374,1264,722,41652,20404,21248,591,315,276,1023,645,378,557.79,77.56682622492336
39073,12728,TOTAL,6157,6285,286,29111,14632,14479,229,13665,9,12336,1320,42792,21253,4773,28820.0,291.0,11426,877,1076,1437,8036,5261,12973,3544,1732,2920,16478,2826,735,998,1187,6966,6381,3131,1227,1187,412,28325,14183,14142,214,140,74,572,309,263,423.626,68.71863388932691
