fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
35025,17712,TOTAL,3930,12495,1287,70126,36137,33989,40594,30650.0,5.0,28674.0,1971.0,59797.0,24879.0,11203.0,58577.0,11549.0,22114,1419.0,1502.0,1968.0,17225.0,16414,26246,6742,2821,12697,30653,5611,5674,4319,2704,18168,8625,3860,2094,2397,1120,62145,31847,30298,2707,1443,1264,5274,2847,2427,4394.676,15.957035285422632
35027,8902,TOTAL,2331,5896,675,19482,9228,10254,6362,7291.0,0.0,6979.0,312.0,42267.0,26534.0,3134.0,17784.0,1698.0,7815,565.0,650.0,991.0,5609.0,3346,9075,2691,1435,1445,10092,4332,651,317,477,3671,3499,2922,605,1727,2000,18236,8826,9410,179,46,133,1067,356,711,4831.307,4.0324491902501745
35028,10885,TOTAL,5562,3359,1964,18356,9353,9003,3236,9872.0,15.0,9516.0,341.0,115248.0,56410.0,959.0,16657.0,1699.0,7567,282.0,171.0,205.0,6909.0,3458,9377,1505,587,454,4942,8792,259,73,122,2202,1438,1302,3007,4036,1749,15686,7821,7865,36,24,12,2634,1508,1126,109.272,167.9844790980306
35029,7295,TOTAL,3195,3478,622,24264,12020,12244,16164,8703.0,0.0,7658.0,1045.0,27377.0,16496.0,7206.0,19776.0,4488.0,9025,1737.0,856.0,1524.0,4908.0,5472,8214,3641,1517,5445,10471,1963,1855,1804,1786,5112,2816,2543,522,776,665,22208,10981,11227,336,198,138,1720,841,879,2965.397,8.182378278523922
35031,21703,TOTAL,13576,5104,3023,72849,35158,37691,10434,28027.0,2.0,23614.0,4411.0,31674.0,15278.0,25986.0,71109.0,1740.0,20295,3832.0,1688.0,3027.0,11748.0,26874,18694,5624,3754,12440,33824,5219,4764,4093,3583,19725,10235,3864,1826,2428,965,10948,5399,5549,488,256,232,61413,29503,31910,5455.937,13.352243620115114
35033,2441,TOTAL,1536,665,240,4563,2230,2333,3701,1510.0,0.0,1399.0,111.0,26968.0,17689.0,881.0,4524.0,39.0,1535,185.0,273.0,267.0,810.0,1586,1306,717,230,353,2992,366,100,118,135,1036,1094,862,79,133,154,2684,1270,1414,1,0,1,1878,960,918,1930.027,2.364215630144034
35035,20060,TOTAL,6124,11887,2049,65745,33886,31859,24999,28379.0,2458.0,23841.0,2080.0,42752.0,22477.0,13232.0,58264.0,7481.0,23391,2232.0,1509.0,2929.0,16721.0,16215,25001,8209,3276,8067,33466,8772,3561,2538,1968,16625,10043,6798,3832,2754,2186,51539,26937,24602,2358,1344,1014,11848,5605,6243,6626.795,9.921085532297287
35037,3572,TOTAL,1017,2212,343,8373,3881,4492,3781,3032.0,0.0,2846.0,186.0,27075.0,18637.0,1828.0,8136.0,237.0,3060,257.0,276.0,821.0,1706.0,2268,2587,1162,691,1157,4390,968,503,242,412,1640,1452,1298,290,362,316,7551,3447,4104,128,87,41,694,347,347,2881.105,2.9061766232053325
35039,14878,TOTAL,9592,3599,1687,39307,19250,20057,28046,17326.5,16.0,15605.5,1705.0,45333.0,23680.5,8847.5,37866.0,1441.0,12398,1483.0,1110.5,1696.0,9871.0,13092,12271,4182,2070,4339,20610,5040,1985,1039,1315,8413,7646,4551,1875,1948,1217,21382,10736,10646,237,111,126,17688,8403,9285,5896.214,6.666481236942893
35041,5950,TOTAL,1454,3884,612,19117,9523,9594,7941,9119.0,367.0,7957.0,795.0,40775.0,19849.0,4601.0,16977.0,2140.0,6993,904.0,470.0,939.0,4680.0,5970,6566,1568,1035,2396,9019,2974,1078,760,558,5681,1999,1339,1136,1161,677,14215,6995,7220,522,421,101,4380,2107,2273,2453.252,7.792513773554449
35043,61690,TOTAL,27707,25905,8078,140769,68955,71814,54038,65779.0,235.0,60468.0,5076.0,59420.0,27549.0,19895.0,132796.0,7973.0,50340,3579.0,1840.0,4156.0,40765.0,33984,57006,16155,6025,11734,66195,29177,5719,3197,2818,30946,22785,12464,9769,11579,7829,100391,49114,51277,3098,1643,1455,37280,18198,19082,3714.276,37.89944527547226
35045,46110,TOTAL,12865,27946,5299,127455,63123,64332,25619,55819.0,101.0,50732.0,4986.0,50582.0,23206.0,26707.0,123449.0,4006.0,43134,3723.0,2529.0,4804.0,32078.0,35224,45172,12639,5485,15224,64810,12718,7434,3900,3890,32233,22087,10490,4820,4835,3063,66357,32722,33635,816,541,275,60282,29860,30422,5538.401,23.012959877769777
35047,10751,TOTAL,7285,2313,1153,28034,14108,13926,21757,10375.0,0.0,9714.0,661.0,31660.0,20285.0,7319.0,27036.0,998.0,11292,1912.0,1182.0,1526.0,6672.0,10033,7670,4243,1745,3906,13802,4675,1116,1334,1456,6212,4991,2599,1728,1466,1481,15503,7804,7699,376,242,134,12155,6062,6093,4741.874,5.912008627812549
35049,71434,TOTAL,50793,14332,6309,148917,72344,76573,76404,74009.0,58.0,70648.0,3303.0,59192.0,37080.0,18675.0,130257.0,18660.0,61972,3658.0,2462.0,5511.0,50341.0,40008,57936,21295,6702,14512,60799,45599,7516,4267,2729,26445,21034,13320,10997,17888,16714,124370,59958,64412,1496,850,646,23051,11536,11515,1909.362,77.99306784150936
35051,5181,TOTAL,1612,3010,559,11135,5516,5619,3369,4063.0,0.0,3619.0,444.0,30451.0,25389.0,2690.0,10640.0,495.0,5377,700.0,614.0,841.0,3222.0,2457,4052,2113,1014,1446,6024,1869,599,413,434,1311,2009,2704,478,611,780,10005,5104,4901,65,28,37,1065,384,681,4238.195,2.6272977057450166
35053,6868,TOTAL,3313,2616,939,17000,8799,8201,8445,5857.0,0.0,5579.0,278.0,36146.0,17464.0,4796.0,16037.0,963.0,4550,628.0,394.0,637.0,2891.0,6628,4364,1920,834,2506,8181,2390,798,841,867,4005,2757,1419,777,757,856,13312,6988,6324,63,58,5,3625,1753,1872,6648.226,2.5570731199571135
35055,15260,TOTAL,10668,2727,1865,32888,16076,16812,18738,14925.0,2.0,13666.0,1257.0,36758.0,23642.0,6346.0,31069.0,1819.0,12127,1356.0,1337.0,1401.0,8033.0,9606,10795,5474,2047,3166,16902,6767,1320,804,1042,6678,6171,4053,1150,2736,2881,28029,13806,14223,152,109,43,4707,2161,2546,2203.669,14.924201411373488
35057,6324,TOTAL,1785,3714,825,15595,8358,7237,6679,6028.0,0.0,5712.0,316.0,37218.0,20072.0,3870.0,14721.0,874.0,5664,616.0,381.0,1040.0,3627.0,3608,6551,1783,1040,1834,8712,1756,888,496,450,3445,3318,1949,409,745,602,14278,7546,6732,273,161,112,1044,651,393,3346.092,4.660660854513265
35059,1702,TOTAL,320,1216,166,4175,2302,1873,1746,1613.0,0.0,1588.0,25.0,37936.0,23968.0,496.0,3871.0,304.0,1381,88.0,112.0,236.0,945.0,1201,1340,633,281,678,2298,409,300,241,137,1000,758,540,173,103,133,3543,1876,1667,82,74,8,550,352,198,3831.017,1.0897889516021464
35061,27592,TOTAL,10841,13215,3536,75956,38130,37826,45843,31848.0,143.0,29040.0,2665.0,45084.0,21934.0,14422.0,70107.0,5849.0,27489,2240.0,1795.0,3646.0,19808.0,18341,29440,9281,3978,10141,38796,8835,4852,3323,1966,17344,13350,8102,2538,3769,2528,61391,30841,30550,839,491,348,13726,6798,6928,1067.805,71.13283792452741
36001,139830,TOTAL,83077,47810,8943,307426,148910,158516,17925,168148.0,269.0,159756.0,8123.0,64535.0,36454.0,34919.0,275301.0,32125.0,126008,6903.0,5675.0,11192.0,102238.0,109324,107418,28359,15421,18216,138110,93704,7028,5601,5587,67600,43201,27309,45740,31444,16520,232402,113042,119360,38407,17968,20439,36617,17900,18717,533.299,576.4608596678412
36003,18692,TOTAL,4882,12525,1285,47025,23755,23270,744,21334.0,9.0,20029.0,1296.0,47033.0,23030.0,7146.0,45836.0,1189.0,18009,1202.0,1109.0,2328.0,13370.0,13163,18454,4959,2613,3608,27405,6426,1397,1142,1069,12739,8987,5679,2557,2173,1696,44860,22635,22225,652,370,282,1513,750,763,1034.374,45.46227960099538
36005,399522,TOTAL,353646,37797,8079,1437872,676963,760909,803636,666195.0,288.0,595657.0,70250.0,38085.0,20850.0,407528.0,928848.0,509024.0,499728,67371.0,49272.0,65984.0,317101.0,549671,361243,161835,62499,292645,588744,195403,122486,96048,74111,333725,181130,73889,105367,63566,26470,306423,147103,159320,490823,226944,263879,640626,302916,337710,57.372,25062.26033605243
36007,86072,TOTAL,39212,40943,5917,194402,95608,98794,7974,93394.0,47.0,87190.0,6157.0,50859.0,27744.0,31349.0,181043.0,13359.0,78594,5984.0,5000.0,8826.0,58784.0,59949,71233,21326,10839,14881,101192,40368,5907,4806,4168,45365,32663,23164,17768,14311,8289,167041,81981,85060,11177,5673,5504,16184,7954,8230,715.511,271.6967314269103
36009,31161,TOTAL,9497,19692,1972,77686,38491,39195,1605,35920.0,42.0,33610.0,2268.0,47240.0,24628.0,12411.0,76210.0,1476.0,31433,1941.0,2233.0,4043.0,23216.0,19668,30545,8695,4414,7181,42586,10479,2733,2151,2297,17279,15969,9338,3996,4012,2471,71439,35332,36107,1247,719,528,5000,2440,2560,1322.487,58.74235436718848
36011,33172,TOTAL,13522,17384,2266,77868,39982,37886,2232,38590.0,17.0,36489.0,2084.0,56579.0,29022.0,8563.0,76077.0,1791.0,31251,1597.0,1532.0,2923.0,25199.0,20345,30870,9378,4638,7970,41453,12818,3541,2304,2125,16874,15679,8900,4957,5027,2834,71522,35747,35775,3361,2567,794,2985,1668,1317,863.667,90.15974906995405
36013,54234,TOTAL,19091,31594,3549,129656,63960,65696,9585,60185.0,38.0,56021.0,4126.0,45332.0,24825.0,23241.0,126680.0,2976.0,52572,3879.0,3953.0,7047.0,37693.0,34595,49869,15730,7675,11669,70776,20463,4973,3588,3108,29477,24850,16449,7297,8055,5111,119857,58675,61182,3326,1925,1401,6473,3360,3113,1500.176,86.42719254274165
36015,36119,TOTAL,13757,20097,2265,85740,42556,43184,2595,39260.0,18.0,37261.0,1981.0,53299.0,28115.0,11996.0,83204.0,2536.0,34373,2582.0,1823.0,3526.0,26442.0,22203,33741,9702,4682,7007,45355,14718,2909,1982,2116,19223,16619,9513,5700,5328,3690,75443,36689,38754,5262,3337,1925,5035,2530,2505,410.777,208.72638925743166
36017,20160,TOTAL,6775,11921,1464,48348,24227,24121,1038,23263.0,34.0,21902.0,1327.0,50595.0,26717.0,6796.0,47599.0,749.0,20616,1161.0,1353.0,2546.0,15556.0,10826,20154,6291,2860,4719,26844,6644,1503,1517,1699,10295,10366,6183,2438,2548,1658,46395,23173,23222,472,289,183,1481,765,716,898.626,53.80213793057401
36019,32105,TOTAL,15059,14449,2597,80794,41499,39295,2310,37903.0,34.0,36060.0,1809.0,55178.0,26772.0,11182.0,77162.0,3632.0,31395,2100.0,1576.0,3069.0,24650.0,24431,31636,8429,4305,7889,44675,13695,3361,2460,2068,21921,14914,7840,5549,5201,2945,73391,36570,36821,3475,2715,760,3928,2214,1714,1117.522,72.297458126104
36021,30902,TOTAL,15284,13756,1862,60919,30495,30424,2827,31096.0,14.0,29545.0,1537.0,63032.0,35581.0,7039.0,56695.0,4224.0,25243,1316.0,959.0,2438.0,20530.0,16353,25362,7112,3419,5018,30074,14862,1749,1458,1811,11085,11792,7197,4521,5772,4569,54318,26989,27329,2688,1587,1101,3913,1919,1994,648.202,93.98150576517814
36023,20244,TOTAL,8771,9900,1573,48123,23550,24573,1278,24648.0,10.0,23525.0,1113.0,54489.0,26979.0,6884.0,47177.0,946.0,17685,812.0,1148.0,1702.0,14023.0,16070,17711,4385,2186,3259,26730,8698,1101,1116,1042,14078,7908,4744,3691,3246,1761,45625,22400,23225,712,347,365,1786,803,983,501.517,95.95487291557414
36025,19792,TOTAL,6627,11942,1223,45502,22943,22559,1742,21304.0,3.0,20204.0,1097.0,48827.0,26629.0,7000.0,43417.0,2085.0,19030,1193.0,1315.0,2504.0,14018.0,11611,19298,5377,2986,4194,25971,7483,1249,1316,1629,9940,9271,6760,2294,2983,2206,43108,21686,21422,839,488,351,1555,769,786,1467.44,31.00774137273074
36027,130934,TOTAL,62261,61797,6876,293894,146174,147720,34970,153137.0,98.0,144058.0,8981.0,78028.0,38048.0,25335.0,260140.0,33754.0,107347,4288.0,4595.0,7062.0,91402.0,84050,121480,28610,14215,22938,138523,75382,9555,6820,6563,61920,49318,27285,28588,31942,14852,230158,113035,117123,30830,16441,14389,32906,16698,16208,825.341,356.0879684881764
36029,423625,TOTAL,215456,188303,19866,919866,444998,474868,49413,472206.0,514.0,449109.0,22583.0,55673.0,32347.0,129903.0,854462.0,65404.0,387847,27586.0,22626.0,39273.0,298362.0,280458,340161,92184,52974,64084,437037,230202,24645,17792,21647,182778,157251,97008,110348,79977,39877,716987,349351,367636,123475,57469,66006,79404,38178,41226,1226.849,749.7793126945534
36031,17218,TOTAL,7762,7958,1498,37751,19622,18129,1133,18378.0,12.0,17294.0,1072.0,56196.0,30273.0,3323.0,36534.0,1217.0,15425,669.0,835.0,1528.0,12393.0,9612,16292,4243,2606,3003,20243,8180,1203,771,1029,7713,7682,4848,2587,3148,2445,35186,17639,17547,1185,1063,122,1380,920,460,1916.256,19.700394936793412
36033,16952,TOTAL,7297,8221,1434,50692,27816,22876,1759,21765.0,17.0,20209.0,1539.0,51696.0,25491.0,8195.0,48433.0,2259.0,19088,1478.0,1505.0,1943.0,14162.0,15055,19233,5810,2416,5782,27752,7246,2863,1610,1309,12815,10024,4913,2490,2897,1859,41778,21708,20070,2965,2669,296,5949,3439,2510,1697.429,29.863988420134213
36035,21214,TOTAL,6496,13462,1256,53743,26847,26896,1581,25946.0,12.0,24360.0,1574.0,50248.0,26875.0,8119.0,52774.0,969.0,22439,1242.0,1389.0,2541.0,17267.0,13318,21213,6792,3488,5566,30065,7135,2281,1782,1503,11872,11541,6652,2628,2681,1826,50849,25056,25793,1085,725,360,1809,1066,743,532.877,100.85441856188201
36037,26432,TOTAL,7650,16915,1867,58112,29022,29090,1849,31368.0,3.0,29897.0,1468.0,59338.0,29465.0,6501.0,56947.0,1165.0,23681,1241.0,1354.0,2040.0,19046.0,13986,25123,6271,2971,3783,32991,9404,1350,1030,1403,12903,12742,7346,4121,3579,1704,53404,26384,27020,1304,891,413,3404,1747,1657,495.305,117.32568821231362
36039,22050,TOTAL,7405,13073,1572,47617,24903,22714,2753,21303.0,30.0,20292.0,981.0,53617.0,27271.0,5921.0,44743.0,2874.0,17117,1032.0,1193.0,1721.0,13171.0,14791,18660,4678,3003,5419,26125,8016,2380,1501,1538,9967,9695,6463,2712,3309,1995,42731,21625,21106,2936,2285,651,1950,993,957,658.047,72.36109274869423
36041,3225,TOTAL,949,2064,212,4575,2347,2228,71,2120.0,4.0,1946.0,170.0,57552.0,25918.0,315.0,4465.0,110.0,1124,62.0,44.0,122.0,896.0,1367,1403,624,676,746,2500,696,204,351,191,709,879,912,150,330,216,4420,2233,2187,37,29,8,118,85,33,1807.797,2.530704498347989
36043,26255,TOTAL,8083,16699,1473,62505,30918,31587,1309,30898.0,64.0,28627.0,2207.0,51862.0,26151.0,8951.0,60832.0,1673.0,24583,1351.0,1336.0,2820.0,19076.0,15531,25079,7418,3800,5317,34562,9565,1956,1698,1663,13454,12599,8509,3702,3784,2079,59916,29517,30399,849,474,375,1740,927,813,1458.003,42.87028215991325
36045,38236,TOTAL,13809,21763,2664,114448,59931,54517,8485,57586.0,9733.0,44760.0,3093.0,52268.0,25884.0,15365.0,110109.0,4339.0,43267,2752.0,2149.0,4086.0,34280.0,27730,47463,11016,4512,7612,61965,17094,3263,2263,2086,34749,17525,9691,9239,5013,2842,98570,50732,47838,6894,4472,2422,8984,4727,4257,1857.35,61.618973268366226
36047,805605,TOTAL,640553,141044,24008,2600747,1231912,1368835,499279,1309854.0,699.0,1217624.0,91531.0,56015.0,31984.0,544622.0,1651721.0,949026.0,950856,88547.0,65443.0,95330.0,701536.0,914068,853208,210106,113012,357181,953683,690124,127926,122237,107018,496112,301542,156029,433719,175904,80501,1130251,554201,576050,847116,374911,472205,623380,302800,320580,96.822,26861.116275226705
36049,11325,TOTAL,3146,7400,779,26719,13451,13268,456,12752.0,169.0,11711.0,872.0,52380.0,26169.0,3712.0,26300.0,419.0,10242,442.0,674.0,822.0,8304.0,6040,11713,2516,1334,2258,15146,3123,847,544,867,5851,6131,3164,1489,1045,589,25829,13025,12804,206,93,113,684,333,351,1289.931,20.713511032760668
36051,30031,TOTAL,10697,17290,2044,63907,32050,31857,2223,30093.0,14.0,28822.0,1257.0,56071.0,27073.0,7850.0,61690.0,2217.0,24383,1300.0,1300.0,2552.0,19231.0,18471,25809,7025,3270,5050,35822,11439,2178,1354,1518,16777,12481,6564,4290,4518,2631,59696,29576,30120,1805,1447,358,2406,1027,1379,640.256,99.81476159536186
36053,30064,TOTAL,11667,15936,2461,71359,35252,36107,1547,35418.0,51.0,33712.0,1655.0,60228.0,28925.0,6549.0,69534.0,1825.0,26026,1382.0,1029.0,2342.0,21273.0,21118,27857,7804,3438,4738,39117,13582,1503,1731,1504,17625,13651,7841,5145,5640,2797,67574,33216,34358,1251,785,466,2534,1251,1283,661.298,107.90747892780561
36055,347790,TOTAL,188592,136582,22616,744248,359374,384874,63631,390194.0,136.0,367045.0,23013.0,57479.0,32502.0,106115.0,679926.0,64322.0,300796,19837.0,15813.0,29241.0,235905.0,230827,270092,76979,37117,57425,326451,202999,23922,16910,16593,149567,110579,66305,90453,73813,38733,566271,275127,291144,113538,52660,60878,64439,31587,32852,1366.698,544.5592223007569
36057,19054,TOTAL,6595,11301,1158,49426,24265,25161,6766,23357.0,20.0,21536.0,1801.0,45837.0,25427.0,9649.0,47795.0,1631.0,19665,1470.0,1278.0,2649.0,14268.0,13059,17958,5780,3317,5649,26269,6223,2714,1444,1491,10469,9361,6439,2593,2595,1035,43412,21350,22062,1007,534,473,5007,2381,2626,410.296,120.46425019985571
36059,636967,TOTAL,326088,288313,22566,1356564,659405,697159,225581,715209.0,581.0,684098.0,30530.0,111240.0,49211.0,76461.0,1055185.0,301379.0,445517,12755.0,9462.0,21675.0,401625.0,354323,603210,89884,69191,91875,517485,452099,35947,27200,28728,208070,186183,123232,195086,176809,80204,930446,453025,477421,158708,73197,85511,267410,133183,134227,453.465,2991.5517184347195
36061,668939,TOTAL,579013,64929,24997,1632480,772144,860336,423683,951766.0,428.0,897040.0,54298.0,82459.0,72832.0,263413.0,1159320.0,473160.0,758133,62522.0,42637.0,57335.0,595639.0,708329,497485,156362,68373,175133,413044,808532,55069,57145,62919,212028,123550,77466,483631,207924,116977,917402,440916,476486,241850,112227,129623,473228,219001,254227,33.68,48470.30878859857
36063,92402,TOTAL,35559,51961,4882,211704,103127,108577,6054,106548.0,230.0,100682.0,5636.0,54085.0,29824.0,27967.0,203430.0,8274.0,88211,5594.0,5031.0,9536.0,68050.0,56584,84717,23035,12441,15261,115493,38104,5298,4198,5765,45127,44708,25658,17235,13892,6977,185192,90347,94845,15145,7312,7833,11367,5468,5899,1139.664,185.76001347765657
36065,91009,TOTAL,33743,51437,5829,230782,115089,115693,12892,108640.0,374.0,102319.0,5947.0,53844.0,28548.0,35271.0,213215.0,17567.0,90014,5779.0,5431.0,9667.0,69137.0,65633,86255,24439,13883,21247,118690,41763,8833,6600,5814,49906,42093,26691,17646,14972,9145,197739,97325,100414,14398,8200,6198,18645,9564,9081,1257.63,183.50548253460875
36067,208440,TOTAL,112337,83649,12454,464242,223995,240247,22258,235381.0,384.0,220979.0,14018.0,59225.0,32678.0,65143.0,427761.0,36481.0,185624,12558.0,9080.0,17147.0,146839.0,138874,172077,47749,23588,33740,211977,118475,14315,9800,9625,94489,73479,44009,52989,44085,21401,370976,179237,191739,52888,24949,27939,40378,19809,20569,805.614,576.2586052377441
36069,52258,TOTAL,22233,26029,3996,109472,53704,55768,5058,56731.0,53.0,54358.0,2320.0,63359.0,35121.0,10203.0,105171.0,4301.0,44286,1802.0,1633.0,4030.0,36821.0,26917,45587,12403,6270,5898,53153,27856,2365,1879,1654,20529,19544,13080,11010,11010,5836,101467,49589,51878,2770,1376,1394,5235,2739,2496,662.523,165.23501825596998
36071,152021,TOTAL,68278,76645,7098,378227,189484,188743,75705,187618.0,3727.0,174834.0,9057.0,76716.0,33472.0,43543.0,337960.0,40267.0,126776,5905.0,5003.0,9478.0,106390.0,103892,148139,30256,16285,29405,175660,76063,13692,8394,7319,83240,61924,30496,31726,31700,12637,279802,139516,140286,40849,20493,20356,57576,29475,28101,838.607,451.01817657138565
36073,16380,TOTAL,4470,10936,974,41175,20539,20636,1961,19160.0,0.0,18161.0,999.0,51843.0,25261.0,5499.0,39925.0,1250.0,16333,812.0,849.0,1787.0,12885.0,10156,17176,5292,1979,4438,23727,4845,2028,1365,1045,9895,9087,4745,1553,2138,1154,36583,18170,18413,2541,1315,1226,2051,1054,997,817.417,50.372086707274256
36075,48180,TOTAL,17095,27688,3397,119104,59648,59456,2995,58045.0,137.0,53360.0,4548.0,53597.0,27217.0,20392.0,116973.0,2131.0,46032,3159.0,2357.0,4364.0,36152.0,31899,46653,13787,6006,10967,67083,15625,3857,3836,3274,30288,24735,12060,6647,6074,2904,113885,57120,56765,1325,649,676,3894,1879,2015,1312.056,90.7766131933393
36077,25668,TOTAL,10451,13308,1909,60244,29127,31117,2175,30110.0,9.0,28171.0,1930.0,53121.0,27680.0,8467.0,58030.0,2214.0,23556,1621.0,1223.0,2427.0,18285.0,18381,24406,5954,3505,4553,32782,13031,1939,1292,1322,15593,10289,6900,4344,4888,3799,56254,27187,29067,1245,643,602,2745,1297,1448,1015.753,59.30969438436313
36079,48563,TOTAL,19366,27024,2173,99070,49296,49774,14195,53932.0,0.0,51066.0,2866.0,102186.0,45905.0,5191.0,86185.0,12885.0,34847,654.0,741.0,1844.0,31608.0,23662,46819,8233,4286,5855,43106,29798,2352,1734,1769,16850,16906,9350,11328,13536,4934,86904,43119,43785,2881,1451,1430,9285,4726,4559,246.25,402.3147208121827
36081,686393,TOTAL,517220,149341,19832,2298513,1114654,1183859,643563,1206521.0,612.0,1131527.0,74382.0,64987.0,30289.0,295165.0,1211280.0,1087233.0,779234,45630.0,33236.0,67706.0,632662.0,720423,880501,189922,115402,324785,959401,548869,104962,120252,99571,465605,328252,165544,309467,163861,75541,896722,442028,454694,421038,191161,229877,980753,481465,499288,178.03,12910.818401393024
36083,71562,TOTAL,32717,33726,5119,159431,78611,80820,7650,85529.0,169.0,81001.0,4359.0,65851.0,34280.0,18459.0,151660.0,7771.0,64563,3267.0,2725.0,5127.0,53444.0,49117,60186,15624,8436,10624,81219,35865,4098,3429,3097,35592,29222,16405,17431,12397,6037,137648,67850,69798,10239,4904,5335,11544,5857,5687,665.4,239.60174331229337
36085,180960,TOTAL,74143,101437,5380,474101,229424,244677,86976,222440.0,275.0,211293.0,10872.0,79267.0,34987.0,60026.0,365255.0,108846.0,166152,13395.0,6336.0,11416.0,135005.0,128253,200698,34423,24760,41840,212105,115653,15186,12975,13679,89786,78738,43581,59270,40318,16065,352259,171167,181092,48591,22602,25989,73251,35655,37596,102.288,4634.962067886751
36087,135087,TOTAL,69342,60911,4834,323686,158667,165019,56383,157093.0,84.0,148410.0,8599.0,91108.0,38076.0,45613.0,256409.0,67277.0,100005,3638.0,3244.0,7271.0,85852.0,80676,133138,20860,14010,29109,117008,87504,15160,7153,6796,54772,38252,23984,33196,35443,18865,228967,113072,115895,39715,18872,20843,55004,26723,28281,199.251,1624.5138041967166
36089,39158,TOTAL,16488,19942,2728,109558,55780,53778,2532,47992.0,154.0,44275.0,3563.0,49305.0,24473.0,17248.0,104910.0,4648.0,41669,2613.0,2995.0,5256.0,30805.0,32603,40916,11513,5931,9371,59983,17786,3778,2733,2860,28285,20092,11606,7916,6452,3418,101766,50985,50781,2642,1967,675,5150,2828,2322,2821.303,38.8324118324051
36091,114094,TOTAL,50913,54575,8606,227377,112468,114909,7059,125097.0,1524.0,118824.0,4749.0,80839.0,41709.0,13797.0,215432.0,11945.0,93876,2888.0,2457.0,6036.0,82495.0,53275,103169,22776,10061,11441,99111,69856,4287,3515,3639,40381,36449,22281,29611,27428,12817,211245,103983,107262,3960,1974,1986,12172,6511,5661,843.804,269.46660598906857
36093,67280,TOTAL,33747,28953,4580,154883,75453,79430,10707,78915.0,154.0,73563.0,5198.0,63785.0,31412.0,17200.0,138242.0,16641.0,53295,2687.0,2811.0,4842.0,42955.0,47708,54082,16936,8490,12445,73683,35280,4903,4264,3278,33297,25699,14687,15131,12599,7550,119664,57997,61667,15965,7747,8218,19254,9709,9545,209.443,739.4995297049794
36095,14050,TOTAL,4240,8831,979,31364,15620,15744,972,15390.0,10.0,14488.0,892.0,53989.0,28712.0,3945.0,30485.0,879.0,12559,619.0,768.0,1265.0,9907.0,8519,12511,3847,1918,2542,17905,5262,715,999,828,7228,6443,4234,2041,1924,1297,30007,14998,15009,541,329,212,816,293,523,626.325,50.07623837464575
36097,8772,TOTAL,3091,5050,631,17992,8979,9013,313,8893.0,4.0,8397.0,492.0,51479.0,26484.0,2444.0,17711.0,281.0,7304,361.0,394.0,983.0,5566.0,4318,7513,2365,981,1559,9905,3013,546,493,520,3675,3877,2353,1008,1274,731,17353,8642,8711,224,131,93,415,206,209,342.326,52.55808790451207
36099,13980,TOTAL,5697,7236,1047,34612,18096,16516,1158,16136.0,0.0,15571.0,565.0,54695.0,27366.0,3924.0,33845.0,767.0,13522,688.0,622.0,1529.0,10683.0,9224,14024,3967,1754,4253,17968,5476,2217,977,1059,7063,6883,4022,2148,2087,1241,31669,15978,15691,1707,1499,208,1236,619,617,390.437,88.64938517609755
36101,42002,TOTAL,12526,26831,2645,96927,48397,48530,1571,46022.0,33.0,42997.0,2992.0,51789.0,28600.0,13308.0,94140.0,2787.0,40183,2398.0,2366.0,4407.0,31012.0,21798,40151,12251,5408,8269,51183,16267,3040,2633,2596,19778,19535,11870,7078,5766,3423,92017,45652,46365,1553,897,656,3357,1848,1509,1404.077,69.03253881375451
36103,681254,TOTAL,303951,350570,26733,1487901,732269,755632,281315,782446.0,741.0,744693.0,37012.0,96675.0,42204.0,103887.0,1256938.0,230963.0,487981,16865.0,12132.0,26774.0,432210.0,402467,625611,121025,77550,111628,664165,389200,47995,34341,29292,275843,247841,140481,163649,156185,69366,1200553,590307,610246,116880,55540,61340,170468,86422,84046,2373.125,626.9796154859099
36105,29955,TOTAL,12568,15931,1456,75211,38595,36616,11836,35615.0,12.0,32846.0,2757.0,56256.0,29292.0,10646.0,68142.0,7069.0,27890,1695.0,1487.0,2982.0,21726.0,21150,28505,8201,4195,8496,38036,12647,3372,2789,2335,15969,14170,7897,4070,5257,3320,60702,30437,30265,6297,3686,2611,8212,4472,3740,996.717,75.4587310139187
36107,22299,TOTAL,7526,13260,1513,49045,24264,24781,927,24634.0,12.0,23065.0,1557.0,60736.0,31330.0,5091.0,48185.0,860.0,20045,821.0,1201.0,1921.0,16102.0,10316,22478,5027,2708,3804,25508,9238,1397,1116,1291,9569,9764,6175,3530,3739,1969,47371,23436,23935,322,131,191,1352,697,655,522.877,93.7983502812325
