fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
18111,6045,TOTAL,2625,3301,119,14300,7233,7067,611,7154,4,6594,556,50721,24055.0,1155,13881.0,419.0,5446,316,271,450,4409,2453,6830,1381,892,1704,8227,981,622,489,593,3411,3280,1536,368,503,110,13882,6966,6916,43,37,6,375,230,145,401.759,35.59347768189387
18113,16974,TOTAL,7064,9673,237,47513,23780,23733,4429,23841,0,21573,2268,45818,19783.0,5284,44987.0,2526.0,17498,967,938,1960,13633,8218,21383,4839,2275,6851,23523,4131,3318,1942,1591,11109,8695,3719,1844,1832,455,43537,21664,21873,143,103,40,3833,2013,1820,410.843,115.64758314003159
18115,2918,TOTAL,1158,1713,47,6067,2978,3089,86,3425,4,3172,249,50966,25703.0,506,6047.0,20.0,2495,106,141,285,1963,1038,3128,561,262,949,3271,524,321,344,284,1422,1252,597,233,227,64,5913,2914,2999,51,9,42,103,55,48,86.14,70.43185511957279
18117,8086,TOTAL,3390,4536,160,19820,9805,10015,181,9339,10,8236,1093,37120,19119.0,3915,19662.0,158.0,7866,915,657,1059,5235,3188,9241,2164,1272,3285,9847,1789,1125,1201,959,4387,3604,1856,907,645,237,19306,9544,9762,248,176,72,266,85,181,398.387,49.75061937262009
18119,8170,TOTAL,3570,4415,185,21737,10940,10797,199,10655,13,9826,816,44285,20581.0,2628,21497.0,240.0,8371,500,573,977,6321,3780,9867,2797,1100,3198,12045,1292,1376,951,871,4941,5045,2059,544,577,171,21285,10682,10603,99,50,49,353,208,145,385.288,56.41753701127468
18121,6964,TOTAL,2924,3909,131,17394,8100,9294,182,7387,0,6831,556,40512,19494.0,2430,17196.0,198.0,6437,396,453,796,4792,3511,7609,2234,1091,2986,9116,1584,1511,928,547,3919,3399,1798,566,713,305,16714,7997,8717,406,24,382,274,79,195,444.663,39.11726408538601
18123,8490,TOTAL,5141,3202,147,19316,10304,9012,171,9116,0,8577,539,45108,20806.0,1833,19251.0,65.0,7687,466,615,1116,5490,3778,8778,2258,1151,2756,11284,1192,1074,749,933,5253,4250,1781,538,429,225,18539,9634,8905,539,537,2,238,133,105,381.727,50.601607955423646
18125,6028,TOTAL,2700,3221,107,12955,6532,6423,162,5993,0,5551,442,41222,20005.0,1613,12887.0,68.0,5293,507,350,641,3795,1940,6306,1495,823,1732,7427,836,542,508,682,3235,2986,1206,323,284,229,12727,6366,6361,25,23,2,203,143,60,334.238,38.75980588682316
18127,73916,TOTAL,39178,33857,881,162026,79624,82402,12718,84207,220,77701,6286,60889,27922.0,14965,156435.0,5591.0,61370,3183,2624,5544,50019,34846,71253,15779,7667,11909,82089,28262,4997,3150,3762,39320,30714,12055,13052,11627,3583,150082,74067,76015,4463,2217,2246,7481,3340,4141,418.153,387.48018069940906
18129,12771,TOTAL,5828,6804,139,26100,13020,13080,249,13930,0,13091,839,57530,26727.0,2146,25810.0,290.0,10035,641,418,820,8156,4578,12752,2575,1185,2287,14069,3424,818,562,907,5908,5804,2357,1626,1464,334,25290,12628,12662,265,162,103,545,230,315,409.571,63.725214920001655
18131,5964,TOTAL,2466,3388,110,13596,6784,6812,277,6328,0,5850,478,44016,20491.0,2306,13522.0,74.0,5105,342,376,598,3789,2196,6470,1477,694,1615,7303,1289,649,426,540,3043,2802,1458,535,564,190,13247,6656,6591,22,22,0,327,106,221,433.649,31.35254549186093
18133,14646,TOTAL,6334,8086,226,38048,20060,17988,607,17509,70,16260,1179,48992,20441.0,3359,37380.0,668.0,12785,683,722,1465,9915,9277,16540,3943,1710,4646,20759,4539,2471,1076,1099,10640,6752,3367,1892,2118,529,35720,18336,17384,1460,1344,116,868,380,488,480.528,79.17956914061199
18135,10808,TOTAL,4839,5788,181,26262,12849,13413,713,12826,2,11625,1199,40990,19552.0,3415,25976.0,286.0,10369,647,723,1552,7447,4360,11605,3167,1820,3223,14610,1934,1306,737,1180,6111,5647,2852,794,814,326,25261,12352,12909,43,36,7,958,461,497,452.379,58.05309265018933
18137,12188,TOTAL,4187,7794,207,28570,14056,14514,427,14999,0,13824,1175,48093,22025.0,2757,28110.0,460.0,10717,601,694,1287,8135,5087,13035,2687,1553,3281,14778,2943,1112,903,1266,6792,5505,2481,1422,1196,325,27879,13714,14165,92,16,76,599,326,273,446.426,63.99716862369127
18139,7629,TOTAL,3229,4271,129,17568,8604,8964,167,8855,0,8021,834,46685,21215.0,2214,17511.0,57.0,6684,419,394,642,5229,2800,8398,1788,942,2130,9332,1600,813,492,825,4030,3737,1565,659,588,353,17091,8427,8664,166,69,97,311,108,203,408.124,43.045741000284224
18141,118389,TOTAL,68710,48510,1169,266522,129202,137320,18404,135880,169,122769,12942,44644,23082.0,36891,251624.0,14898.0,100540,7407,5905,13482,73746,69643,100470,28160,13482,27470,126534,46152,12089,7468,7913,63499,41745,21290,22024,18317,5811,212853,103234,109619,32951,15589,17362,20718,10379,10339,457.85,582.1164136726002
18143,8877,TOTAL,4271,4445,161,24109,11923,12186,312,11389,0,10292,1097,39588,19414.0,3778,23892.0,217.0,9271,696,620,1242,6713,4481,10481,2973,1325,4653,11908,1657,1843,1392,1418,5899,4409,1600,815,761,81,23661,11715,11946,126,69,57,322,139,183,190.397,126.62489429980515
18145,17574,TOTAL,6987,10333,254,44237,21948,22289,1485,23424,40,21576,1808,52292,26398.0,4387,42955.0,1282.0,17196,954,837,1707,13698,8090,20170,4907,2146,5094,23559,4606,2082,1346,1666,10224,9367,3968,2368,1849,389,41919,20774,21145,253,127,126,2065,1047,1018,411.147,107.59412083755932
18147,10181,TOTAL,5039,5001,141,20977,10581,10396,447,10936,34,10220,682,52105,23609.0,2497,20611.0,366.0,8102,512,365,839,6386,3317,10721,1943,970,2317,11259,2337,820,659,838,4667,4734,1858,1007,933,397,20385,10243,10142,104,62,42,488,276,212,396.744,52.87288528622991
18149,9466,TOTAL,4778,4473,215,23343,11551,11792,686,10385,11,9217,1157,37480,17991.0,3614,22977.0,366.0,8992,805,651,1438,6098,4133,10346,2644,1550,3906,11814,1860,1489,1016,1401,5307,4704,1803,678,835,347,22598,11150,11448,100,47,53,645,354,291,309.134,75.51094347435092
18151,14146,TOTAL,6284,7674,188,34092,17211,16881,964,18889,16,17310,1563,47479,22950.0,3594,33395.0,697.0,13944,653,654,1653,10984,6158,16863,3118,1430,3025,18620,4462,1338,784,903,8789,6714,3117,1595,2105,762,31443,15855,15588,180,98,82,2469,1258,1211,308.939,110.35188176306649
18153,8782,TOTAL,4284,4343,155,21520,11653,9867,246,9414,16,8771,627,44184,20093.0,2290,21395.0,125.0,8033,541,599,1120,5773,4895,9024,2583,1262,2657,12023,2187,1341,759,557,5479,4294,2250,1057,847,283,20449,10624,9825,938,923,15,133,106,27,447.142,48.127887785088404
18155,3640,TOTAL,1638,1940,62,10393,5247,5146,111,5140,0,4732,408,44503,21214.0,1463,10270.0,123.0,4060,347,162,397,3154,1945,4491,1219,566,1743,5207,812,603,643,497,2518,1949,740,364,249,199,10271,5176,5095,0,0,0,122,71,51,220.633,47.1053740827528
18157,68436,TOTAL,37781,29822,833,168635,86032,82603,12047,88829,128,81638,7063,42632,22203.0,30660,151519.0,17116.0,64093,7072,3915,9106,44000,60225,59393,14093,5938,10856,85647,37191,5742,2861,2253,57117,19268,9262,21839,11267,4085,145020,73143,71877,6401,3126,3275,17214,9763,7451,499.806,337.4009115536828
18159,7827,TOTAL,3250,4452,125,16132,7961,8171,295,8054,0,7541,513,51485,23499.0,1015,15928.0,204.0,6651,290,253,921,5187,2617,7941,1548,989,1686,9084,1617,581,489,616,3820,3467,1797,665,715,237,16010,7890,8120,0,0,0,122,71,51,260.541,61.91731819560069
18161,3348,TOTAL,1224,2061,63,7463,3698,3765,104,3900,0,3651,249,43257,19243.0,889,7378.0,85.0,2933,163,179,439,2152,1327,3733,598,273,888,3884,805,232,335,321,1733,1522,629,413,268,124,7241,3609,3632,5,0,5,217,89,128,161.224,46.28963429762319
18163,77656,TOTAL,39423,37512,721,178298,85732,92566,3538,93434,234,87315,5885,42396,23945.0,26685,173916.0,4382.0,73973,7010,5178,9382,52403,44283,69335,22103,9486,18281,92993,27258,7521,4910,5850,45066,31818,16109,13313,10296,3649,155193,74580,80613,15916,7329,8587,7189,3823,3366,233.475,763.6706285469537
18165,7135,TOTAL,4003,3010,122,16412,8107,8305,120,7847,17,7303,527,41904,22178.0,2336,16347.0,65.0,6639,621,530,907,4581,2693,7398,1936,1230,1949,9139,1488,598,531,820,3987,3489,1663,577,722,189,16167,7965,8202,18,15,3,227,127,100,256.878,63.89025140338994
18167,43706,TOTAL,25040,18121,545,107151,53902,53249,2359,51456,206,46995,4255,38508,20398.0,19088,104104.0,3047.0,40490,4171,3516,5481,27322,28779,39524,13692,6228,12578,55798,15746,5732,3473,3373,30108,17197,8493,7016,6202,2528,94856,46732,48124,7188,4318,2870,5107,2852,2255,403.313,265.67702999903304
18169,13871,TOTAL,5456,8238,177,33225,16217,17008,665,16477,15,15064,1398,43157,20475.0,3582,32843.0,382.0,13055,824,1054,1574,9603,6764,15492,2646,2204,3783,18030,3829,1426,1069,1288,7959,6184,3887,1459,1704,666,32127,15598,16529,225,100,125,873,519,354,412.434,80.55834388047542
18171,3998,TOTAL,1755,2166,77,8563,4290,4273,26,4237,0,3887,350,49238,23670.0,736,8409.0,154.0,3304,117,232,484,2471,1463,3978,890,551,1099,4585,801,407,352,340,1848,1842,895,385,325,91,8388,4193,4195,0,0,0,175,97,78,364.681,23.480795544599253
18173,28665,TOTAL,12329,16013,323,58393,28736,29657,910,30706,0,28952,1754,62354,29737.0,3482,56861.0,1532.0,22093,916,692,1783,18702,8996,29502,4793,2474,4253,28518,10392,1455,923,1875,12485,11393,4640,4732,4726,934,55457,27273,28184,516,311,205,2420,1152,1268,384.815,151.74304535945845
18175,11305,TOTAL,4562,6519,224,28226,14141,14085,273,13638,4,12414,1220,39722,19278.0,4706,28051.0,175.0,10810,1015,619,1439,7737,4906,12657,3270,1475,4486,14445,2050,1835,1463,1188,6820,5434,2191,1000,750,300,27710,13891,13819,112,49,63,404,201,203,513.725,54.94379288529855
18177,28562,TOTAL,13459,14558,545,69187,33470,35717,1741,34772,6,30892,3874,41123,21789.0,10824,67814.0,1373.0,27953,2339,1963,3811,19840,14690,28127,8986,4309,9879,35640,7691,4337,2521,3021,16286,12512,6842,2858,3541,1292,62806,30360,32446,3199,1657,1542,3182,1453,1729,401.74,172.2183501767312
18179,13073,TOTAL,4403,8504,166,27744,13650,14094,542,14659,35,13337,1287,47202,23169.0,2152,27432.0,312.0,10728,427,507,1217,8577,4824,13067,2515,1637,2425,15515,2780,875,787,763,6683,5709,3123,1229,1197,354,27167,13340,13827,175,103,72,402,207,195,368.087,75.37348507282246
18181,10767,TOTAL,4839,5731,197,24734,12177,12557,1641,12866,56,11820,990,45891,22323.0,2292,23606.0,1128.0,10065,321,683,1285,7776,3729,12174,2347,1573,2646,13569,2516,1079,717,850,5505,5081,2983,935,1246,335,24125,11878,12247,89,55,34,520,244,276,505.125,48.96609750061866
18183,15188,TOTAL,5862,9124,202,32991,16492,16499,492,17983,83,16315,1585,52129,24644.0,2204,32694.0,297.0,13246,567,694,1399,10586,5628,15634,3404,1544,2741,18281,3753,1035,765,941,8059,7200,3022,1675,1584,494,32210,16053,16157,104,64,40,677,375,302,335.569,98.31361061361449
19001,4053,TOTAL,1924,2060,69,7779,3862,3917,52,4027,0,3844,183,45202,23497.0,817,7740.0,39.0,3409,286,243,392,2488,1217,3837,634,626,550,4641,770,166,107,277,1527,1746,1368,410,280,80,7611,3773,3838,28,12,16,140,77,63,569.271,13.664845038654702
19003,2206,TOTAL,1118,1046,42,4127,2034,2093,93,2239,19,2156,64,40368,23549.0,497,4113.0,14.0,1764,151,171,220,1222,823,1970,356,304,393,2419,482,126,125,142,847,944,628,191,182,109,4014,1977,2037,11,0,11,102,57,45,423.439,9.746386138263126
19005,7059,TOTAL,3971,2965,123,14331,7247,7084,701,7718,0,7284,434,46623,21349.0,1527,13626.0,705.0,5807,259,360,691,4497,2624,6920,1236,803,1566,8031,1339,671,385,510,2996,3115,1920,492,534,313,13837,7007,6830,28,28,0,466,212,254,639.082,22.424352430517523
19007,6176,TOTAL,2970,3086,120,13029,6288,6741,156,6474,0,5780,694,34689,20084.0,2052,12944.0,85.0,5573,558,577,885,3553,2483,5682,1360,1031,1364,7094,1538,392,401,571,2701,2657,1736,656,581,301,12670,6137,6533,107,30,77,252,121,131,497.292,26.19989865109433
19009,3435,TOTAL,1739,1634,62,6186,2988,3198,73,3245,0,3128,117,42717,24207.0,661,6146.0,40.0,2700,165,206,427,1902,1018,3008,518,543,677,3413,687,154,169,354,1154,1273,986,268,326,93,6100,2948,3152,0,0,0,86,40,46,442.961,13.96511205275408
19011,13712,TOTAL,7058,6447,207,26098,13083,13015,253,13808,7,13151,650,54726,25111.0,1860,25845.0,253.0,10200,438,418,1095,8249,4286,13040,1972,1323,1564,14533,3198,561,386,617,6161,5499,2873,1530,1230,438,25477,12704,12773,106,92,14,515,287,228,716.265,36.43623519228219
19013,64775,TOTAL,39184,24662,929,129252,62698,66554,4512,69839,137,64888,4814,44178,23357.0,20748,123526.0,5726.0,51822,4092,3607,6503,37620,36834,51627,11191,6333,11078,68244,21884,4749,2610,3719,35490,21332,11422,11104,7984,2796,111308,53975,57333,11249,5198,6051,6695,3525,3170,565.769,228.45366218368272
19015,13929,TOTAL,7356,6293,280,26424,13177,13247,469,14624,32,13936,656,49578,25998.0,2751,26208.0,216.0,10801,657,460,1010,8674,4974,12200,2588,1610,1865,14535,3683,880,436,549,5941,5442,3152,1703,1500,480,25597,12736,12861,231,144,87,596,297,299,571.569,46.23063882050986
19017,12871,TOTAL,6940,5741,190,24185,11878,12307,205,13121,22,12447,652,55676,26522.0,1890,23865.0,320.0,9397,425,544,900,7528,5116,11719,1561,1390,1217,13029,4447,327,193,697,5781,4411,2837,2238,1678,531,23569,11496,12073,147,133,14,469,249,220,435.477,55.53680217324911
19019,10338,TOTAL,6050,4139,149,21026,10441,10585,218,10931,2,10417,512,51961,23437.0,1909,20858.0,168.0,8212,387,526,696,6603,3449,10157,1577,1089,1463,11154,2665,531,319,613,4823,4105,2226,1174,1119,372,20530,10175,10355,142,68,74,354,198,156,571.02,36.82182760673882
19021,8418,TOTAL,4075,4223,120,19980,10036,9944,4263,10886,9,10415,462,43182,21256.0,2268,16930.0,3050.0,7551,510,538,775,5728,4536,8615,1533,1286,3030,9053,2919,1929,648,453,3844,3104,2105,1042,1300,577,16638,8228,8410,443,271,172,2899,1537,1362,574.915,34.75296348155815
19023,7166,TOTAL,3364,3700,102,14892,7271,7621,122,7656,14,7311,331,47702,24030.0,1489,14758.0,134.0,6059,313,401,653,4692,2391,7540,997,1140,1403,8448,1624,281,272,850,3299,3288,1861,672,690,262,14692,7191,7501,33,21,12,167,59,108,580.131,25.67006417516044
19025,5195,TOTAL,2341,2741,113,9846,4801,5045,90,4362,5,4204,153,41611,23049.0,940,9778.0,68.0,4316,219,381,635,3081,1481,5134,804,793,717,5764,1343,182,191,344,2014,2084,1666,423,623,297,9528,4518,5010,112,111,1,206,172,34,569.968,17.274654015664037
19027,10387,TOTAL,5302,4922,163,20805,10079,10726,292,11383,0,11070,313,47507,25094.0,2285,20674.0,131.0,8661,679,607,791,6584,3984,9455,1804,1352,1767,10915,2911,483,277,1007,4261,4171,2483,1264,1189,458,20292,9839,10453,0,0,0,513,240,273,569.437,36.53608739860599
19029,7350,TOTAL,3211,4006,133,13969,6922,7047,200,7454,0,7111,343,40820,21787.0,1846,13800.0,169.0,6000,376,514,776,4334,2430,6502,1334,1205,1065,8336,1452,410,250,405,3176,2972,2188,351,729,372,13647,6695,6952,162,138,24,160,89,71,564.269,24.75592315012875
19031,9665,TOTAL,5221,4289,155,18414,9030,9384,247,10588,5,10187,396,54321,24742.0,1308,18186.0,228.0,7547,310,288,851,6098,2950,8993,1530,1310,1241,10266,2454,343,262,636,3946,4178,2142,1318,852,284,17970,8850,9120,8,8,0,436,172,264,579.436,31.779178373452805
19033,24140,TOTAL,14405,9375,360,44324,21467,22857,1672,24684,13,23275,1396,44741,25463.0,5198,43338.0,986.0,19839,1211,1508,2497,14623,9301,19320,4984,2923,3007,24958,6726,1083,787,1137,10236,9001,5721,2487,3078,1161,42108,20402,21706,541,243,298,1675,822,853,568.313,77.99223315320958
19035,6365,TOTAL,2890,3372,103,12086,5973,6113,227,6628,0,6362,266,44635,24507.0,602,11946.0,140.0,5373,148,418,819,3988,2056,5952,1051,992,895,6907,1762,317,171,407,1993,2914,2000,921,605,236,11680,5746,5934,20,20,0,386,207,179,576.906,20.94968677739528
19037,6583,TOTAL,3923,2557,103,12499,6279,6220,212,6408,0,6027,381,41372,22447.0,1160,12298.0,201.0,5328,236,329,829,3934,2112,6188,982,811,1217,7013,1246,432,210,575,2614,2724,1675,454,678,114,12197,6123,6074,0,0,0,302,156,146,504.38,24.780919148261233
19039,4443,TOTAL,2218,2118,107,9218,4628,4590,761,4903,64,4602,237,45596,23271.0,1097,8738.0,480.0,3511,185,238,490,2598,1652,3926,1009,645,1044,5003,819,440,231,373,1919,1959,1125,409,333,77,8917,4428,4489,114,114,0,187,86,101,431.167,21.379187182692554
19041,8398,TOTAL,3925,4355,118,16718,8134,8584,425,9281,12,8816,453,43542,25398.0,1808,16380.0,338.0,7459,457,647,939,5416,3111,7789,1647,1049,1203,9501,2199,538,267,398,3712,3531,2258,853,908,438,16129,7854,8275,54,26,28,535,254,281,567.238,29.47263758774976
19043,8989,TOTAL,5195,3651,143,18202,9165,9037,259,9848,0,9323,525,45873,22303.0,2010,17895.0,307.0,7684,446,383,1029,5826,3090,8958,1461,1290,1435,10573,1958,387,319,729,3980,4288,2305,694,840,424,17730,8887,8843,24,20,4,448,258,190,778.539,23.37968939256736
19045,24719,TOTAL,15018,9324,377,49274,24164,25110,1203,26132,10,24366,1756,46170,23573.0,5475,48682.0,592.0,20074,1219,1225,2345,15285,9600,22026,4906,3042,4218,27233,5984,1463,1073,1682,11613,9982,5638,2465,2671,848,46584,22728,23856,1258,666,592,1432,770,662,694.915,70.90651374628553
19047,7191,TOTAL,3715,3345,131,16951,8574,8377,3542,8657,0,8257,400,44377,21181.0,1776,14873.0,2078.0,6475,472,325,865,4813,3701,7636,1025,972,2905,7937,1672,1699,513,693,2957,3175,1805,608,733,331,15358,7613,7745,139,66,73,1454,895,559,714.19,23.734580433778124
19049,32640,TOTAL,15149,16954,537,61714,30120,31594,3766,34647,90,33340,1217,67037,33051.0,4131,57753.0,3961.0,23973,858,806,1542,20767,10795,28649,5026,2055,3319,23857,16812,1527,942,850,10975,8668,4214,11144,4688,980,56949,27724,29225,761,435,326,4004,1961,2043,588.447,104.87605510776672
19051,3815,TOTAL,1680,2029,106,8687,4309,4378,15,4216,0,3923,293,46597,21970.0,814,8635.0,52.0,3122,209,157,417,2339,1346,4266,534,461,1405,3838,959,740,223,442,1347,1570,921,431,426,102,8646,4281,4365,8,8,0,33,20,13,502.188,17.29830262770118
19053,4102,TOTAL,1986,2020,96,8508,4269,4239,301,4277,0,4078,199,37138,18195.0,1296,8281.0,227.0,3248,370,297,472,2109,2002,3685,695,584,999,4641,950,259,322,418,2280,1415,946,402,358,190,8151,4033,4118,65,46,19,292,190,102,531.881,15.996059268896614
19055,8901,TOTAL,4649,4113,139,17857,8797,9060,49,9704,3,9269,432,47078,22578.0,1546,17787.0,70.0,7336,420,485,880,5551,2885,8735,1621,980,1169,10332,1796,327,203,639,4143,4017,2172,817,824,155,17564,8728,8836,2,0,2,291,69,222,577.756,30.907511129265643
19057,20570,TOTAL,12462,7721,387,40266,19547,20719,1080,20315,48,18676,1591,41937,22555.0,5470,39476.0,790.0,16862,1473,1085,2379,11925,8043,17543,4444,2533,3491,22436,5000,1403,809,1279,9389,8270,4777,1963,2177,860,37058,17904,19154,1872,856,1016,1336,787,549,416.123,96.7646585264453
19059,9906,TOTAL,4625,5162,119,16665,8306,8359,153,9582,0,8970,612,50174,29459.0,1343,16484.0,181.0,8103,451,396,925,6331,2620,8700,1701,1100,885,9048,3592,182,276,427,3125,3512,2411,1339,1455,798,16318,8053,8265,86,86,0,261,167,94,380.606,43.78543690850906
19061,47953,TOTAL,28611,18651,691,92547,45367,47180,1746,51727,29,49193,2505,48573,25045.0,8034,90983.0,1564.0,36787,1938,1993,4221,28635,21586,41101,6862,4639,7309,46826,16205,2205,1488,3616,21672,16750,8404,8235,5922,2048,87703,42897,44806,1412,563,849,3432,1907,1525,608.305,152.13914072710236
19063,5015,TOTAL,2570,2373,72,10389,5241,5148,639,5703,4,5462,237,42286,24371.0,1169,10009.0,380.0,4286,229,354,651,3052,1925,4910,803,807,1124,5605,1293,517,146,461,2234,2071,1300,473,602,218,9731,4773,4958,92,33,59,566,435,131,395.883,26.242601980888296
19065,10259,TOTAL,5908,4205,146,20992,10319,10673,343,10705,8,10161,536,41055,21566.0,2716,20749.0,243.0,8474,609,645,1172,6048,4356,9639,1691,1462,1893,11824,2512,533,509,851,4814,4307,2703,1016,944,552,20414,10063,10351,227,142,85,351,114,237,730.811,28.724252919017363
19067,8091,TOTAL,4822,3051,218,16394,7990,8404,287,8362,0,7850,512,39467,21416.0,2253,16100.0,294.0,6779,613,613,951,4602,2786,7767,1380,1212,1173,9501,1719,475,221,477,3628,3404,2469,594,826,299,15729,7687,8042,249,141,108,416,162,254,500.632,32.74660828712507
19069,5148,TOTAL,2575,2501,72,10697,5314,5383,1054,5499,0,5280,219,44863,22507.0,1100,10125.0,572.0,4189,308,246,405,3230,1840,5081,872,813,1305,5795,1083,548,356,401,2032,2254,1509,468,416,199,9727,4758,4969,22,0,22,948,556,392,581.972,18.380609376396116
19071,3894,TOTAL,1848,1989,57,7528,3759,3769,165,3945,10,3740,195,47225,23612.0,638,7445.0,83.0,3119,220,178,413,2308,1327,3516,721,573,588,4257,930,208,155,225,1561,1672,1024,303,430,197,7276,3615,3661,38,25,13,214,119,95,511.15,14.72757507580945
19073,4804,TOTAL,2371,2349,84,9448,4670,4778,150,5056,0,4832,224,43286,23947.0,747,9318.0,130.0,4168,193,392,580,3003,1327,4501,1112,786,880,5182,1193,328,171,381,1819,1927,1436,407,625,161,9352,4613,4739,4,0,4,92,57,35,569.574,16.58783582115757
19075,6828,TOTAL,2790,3945,93,12401,6102,6299,112,6568,22,6362,184,56184,26916.0,914,12347.0,54.0,5042,207,222,446,4167,1912,6643,757,703,881,6565,1985,182,199,500,2372,2583,1610,1043,702,240,12234,6032,6202,8,0,8,159,70,89,501.858,24.71017698233365
19077,5847,TOTAL,2625,3074,148,11040,5442,5598,180,5666,3,5458,205,50090,26590.0,776,10920.0,120.0,4669,240,327,537,3565,1490,5682,1038,692,779,6074,1539,217,150,412,2156,2388,1530,626,702,211,10759,5314,5445,39,0,39,242,128,114,590.62,18.692221733094037
19079,8078,TOTAL,4018,3913,147,15874,7869,8005,643,8482,4,8124,354,46188,24765.0,1497,15517.0,357.0,6603,521,396,890,4796,2744,7457,1466,1056,1277,8932,1872,512,352,413,3607,3095,2230,816,830,226,14969,7442,7527,70,70,0,835,357,478,576.751,27.523142569323678
19081,5930,TOTAL,2805,3016,109,11505,5753,5752,367,6170,0,5805,365,47318,22713.0,1246,11338.0,167.0,4774,308,304,479,3683,1854,6083,663,697,989,6535,1268,329,231,429,2449,2552,1534,442,638,188,11021,5506,5515,14,9,5,470,238,232,571.005,20.148685212914074
19083,8859,TOTAL,4393,4315,151,17685,8829,8856,567,9000,0,8530,470,44694,24154.0,1645,17361.0,324.0,7353,471,551,825,5506,3311,8441,1273,1372,1271,9695,2505,307,305,659,3850,3318,2527,824,1161,520,17006,8363,8643,248,170,78,431,296,135,569.307,31.064083174807266
19085,7578,TOTAL,3555,3909,114,15073,7443,7630,160,7902,22,7498,382,51303,24221.0,1491,14936.0,137.0,6096,344,421,688,4643,2507,7526,1101,1010,1208,8498,1694,355,306,547,3212,3343,1943,903,619,172,14742,7226,7516,13,13,0,318,204,114,696.848,21.630255091497716
19087,9377,TOTAL,4349,4822,206,20263,10151,10112,728,10464,21,9848,595,41983,23056.0,2776,19293.0,970.0,7657,517,647,1092,5401,4102,8853,2045,1199,1670,10779,2798,681,499,490,4866,3766,2147,1153,1183,462,18936,9613,9323,140,73,67,1187,465,722,434.328,46.653681088946605
19089,4728,TOTAL,2941,1722,65,9610,4745,4865,102,5221,0,5010,211,46068,22417.0,1033,9518.0,92.0,4021,251,233,606,2931,1888,4444,623,719,977,5458,762,268,180,529,2272,1949,1237,291,385,86,9463,4668,4795,9,9,0,138,68,70,473.248,20.306477787544797
19091,5122,TOTAL,2160,2895,67,9905,4847,5058,280,5110,17,4902,191,45282,24568.0,929,9749.0,156.0,4289,159,269,633,3228,1646,4800,714,812,895,5572,1135,259,280,356,2184,1896,1492,385,535,215,9601,4695,4906,0,0,0,304,152,152,434.352,22.804085165948358
19093,3547,TOTAL,1454,2036,57,7172,3551,3621,92,3781,0,3648,133,44521,23841.0,738,7124.0,48.0,3123,185,222,358,2358,1137,3506,538,585,549,3949,952,113,137,299,1394,1528,1027,424,363,165,7051,3487,3564,0,0,0,121,64,57,431.508,16.62078107474253
19095,8546,TOTAL,4202,4188,156,16353,8031,8322,232,9226,0,8912,314,56053,26721.0,1425,16254.0,99.0,6657,267,340,672,5378,2706,8140,1224,1010,1067,8958,2263,365,155,547,3359,3582,2017,1094,928,241,15996,7873,8123,51,24,27,306,134,172,586.457,27.884397321542757
19097,9955,TOTAL,6102,3673,180,19942,9836,10106,191,10568,5,10174,389,42489,23008.0,1941,19819.0,123.0,8381,587,476,1179,6139,3566,9709,1412,1489,2009,11043,2196,539,507,963,4450,4288,2305,860,962,374,19484,9641,9843,43,14,29,415,181,234,636.039,31.35342329637019
19099,19421,TOTAL,10250,8794,377,37050,18893,18157,557,18643,7,17613,1023,46396,23160.0,4278,36667.0,383.0,15036,890,766,1997,11383,6682,16735,4410,2210,2925,21097,4501,1196,602,1127,8779,8019,4299,2071,1847,583,35907,18086,17821,470,387,83,673,420,253,730.42,50.724240847731444
19101,8631,TOTAL,5070,3324,237,16643,8163,8480,394,9374,0,8869,505,44167,23853.0,2247,14586.0,2057.0,6826,764,432,881,4749,3682,7326,2032,1013,1326,8244,3844,608,313,405,3286,3380,1578,1211,2114,519,14862,7402,7460,198,100,98,1583,661,922,435.51,38.21496636127758
19103,72975,TOTAL,51027,20732,1216,126994,63145,63849,5572,75817,58,72565,3194,51380,28008.0,21506,116524.0,10470.0,50985,4878,3135,5757,37215,46461,45892,10062,3350,4439,56116,41496,2287,949,1203,37789,12745,5582,24741,13077,3678,109894,54672,55222,5534,2892,2642,11566,5581,5985,614.04,206.81714546283632
19105,10004,TOTAL,5446,4405,153,20708,10742,9966,238,10410,3,9972,435,47955,22873.0,1556,20528.0,180.0,8093,330,474,1103,6186,4214,9473,2048,1248,1864,11790,2351,641,522,701,4975,4369,2446,995,1028,328,19861,10150,9711,383,332,51,464,260,204,575.621,35.97505997870127
