fips,totalvotes,mode,dem,repub,other,pop_tot,pop_male,pop_female,hispanic,labor_total,labor_armed,labor_employed,labor_unemployed,income_median,income_percapita,income_poverty,native_yes,native_no,houses_tot,income_10,income_10-15,income_15-25,income_25,marital_single,marital_married,marital_sepdiv,marital_widow,edu_low,edu_mid,edu_high,edu_low_age_18,edu_low_age_45,edu_low_age_65,edu_mid_age_18,edu_mid_age_45,edu_mid_age_65,edu_high_age_18,edu_high_age_45,edu_high_age_65,race_wht_total,race_wht_male,race_wht_female,race_blk_total,race_blk_male,race_blk_female,race_other_total,race_other_male,race_other_female,CENSUSAREA,pop_density
27113,7277,TOTAL,2568,4532,177,13995,7035,6960,636,7634,3,7487,144,71504.0,37342,1325,13637.0,358.0,6150,162,199,502,5287,3434,5850,1393,763,566,8245,2036,225,159,182,3641,2795,1809,821,625,590,12819,6406,6413,169,121,48,1007,508,499,618.247,22.636583760212343
27115,16001,TOTAL,5419,10256,326,29090,15605,13485,907,13727,6,12919,802,65059.0,32335,2933,28720.0,370.0,11380,486,555,887,9452,7111,12139,3675,1628,2287,17795,3377,951,681,655,6696,6585,4514,1081,1278,1018,26314,14025,12289,638,522,116,2138,1058,1080,1434.601,20.27741511402822
27117,4940,TOTAL,1306,3553,81,9380,4617,4763,715,4639,1,4503,135,68341.0,34973,1198,9028.0,352.0,3965,208,126,284,3347,1755,4124,871,531,537,4972,1330,218,156,163,1918,1619,1435,529,482,319,8282,4182,4100,240,87,153,858,348,510,465.957,20.130612910633385
27119,15594,TOTAL,5439,9865,290,31128,15992,15136,2118,15866,59,15268,539,69540.0,34273,3468,30233.0,895.0,12472,594,526,1134,10218,7165,13146,2871,1629,1765,15956,5778,953,358,454,6545,5310,4101,2561,1949,1268,27271,13722,13549,787,563,224,3070,1707,1363,1997.782,15.581279639119785
27121,7022,TOTAL,2477,4417,128,11312,5798,5514,210,5881,28,5795,58,71212.0,38905,1067,11145.0,167.0,4897,185,255,326,4131,1967,5660,955,764,485,6502,1946,187,87,211,2207,2229,2066,779,610,557,10712,5526,5186,50,20,30,550,252,298,717.108,15.774471906602633
27123,295977,TOTAL,211620,77376,6981,547202,269113,278089,42013,297294,136,283076,14082,78108.0,43203,68789,462011.0,85191.0,216969,9194,7550,12748,187477,177941,191087,51505,20397,38956,208093,173653,19126,12706,7124,107274,58583,42236,87030,53477,33146,340510,165604,174906,65644,33550,32094,141048,69959,71089,170.013,3218.589166710781
27125,2196,TOTAL,691,1454,51,3912,2031,1881,149,1996,0,1967,29,73889.0,35198,363,3880.0,32.0,1638,49,86,165,1338,766,1784,331,250,153,2324,482,46,34,73,861,778,685,205,183,94,3649,1900,1749,33,23,10,230,108,122,432.493,9.045233102038646
27127,8284,TOTAL,2355,5771,158,15428,7751,7677,598,7485,2,7354,129,65617.0,33175,1519,15045.0,383.0,6075,298,211,465,5101,3433,6754,1262,782,867,8423,2275,350,179,338,2964,2919,2540,1191,653,431,13383,6735,6648,106,58,48,1939,958,981,881.743,17.497161871429658
27129,8128,TOTAL,2496,5467,165,14707,7557,7150,1391,7329,4,7099,226,66313.0,34554,1489,14348.0,359.0,5876,230,203,509,4934,3479,6198,1424,760,1057,8326,1905,533,225,299,2957,2990,2379,797,676,432,12960,6614,6346,93,48,45,1654,895,759,987.09,14.899350616458479
27131,35686,TOTAL,17402,17464,820,67152,34493,32659,5860,34947,61,33026,1860,78214.0,37050,5503,61726.0,5426.0,23265,977,504,1541,20243,20393,26024,6063,2836,4072,35296,13379,2171,1158,743,18507,10348,6441,4967,4730,3682,55390,27934,27456,4258,2574,1684,7504,3985,3519,515.939,130.15492141512854
27133,5240,TOTAL,1556,3583,101,9659,4701,4958,326,5149,9,4997,143,75060.0,38472,827,9497.0,162.0,3923,173,143,313,3294,1975,4511,767,434,502,4905,1829,207,94,201,1738,1727,1440,970,565,294,9166,4475,4691,16,9,7,477,217,260,482.726,20.00928062710523
27135,8421,TOTAL,2188,6065,168,15294,8070,7224,248,8231,0,7875,356,70122.0,36125,1563,14694.0,600.0,5833,242,234,386,4971,3570,6706,1363,685,996,8445,2200,457,213,326,2959,3434,2052,1016,774,410,13771,7153,6618,150,95,55,1373,822,551,1678.241,9.113113074939774
27137,119531,TOTAL,67704,49017,2810,200122,101050,99072,3782,101881,482,96728,4671,66491.0,37850,26458,196069.0,4053.0,85726,4761,4132,6425,70408,59023,78001,22473,9871,9024,107136,46513,4197,2391,2436,47378,33259,26499,19677,15085,11751,182059,91722,90337,3170,1945,1225,14893,7383,7510,6860.105,29.17185669898639
27139,87965,TOTAL,40040,45872,2053,151347,75749,75598,8517,87431,156,84503,2772,118268.0,51259,7517,135932.0,15415.0,53014,1113,560,1655,49686,34570,67925,11761,4296,7021,59901,44270,3947,1718,1356,28081,20741,11079,20781,18003,5486,121217,61194,60023,7644,3551,4093,22486,11004,11482,368.387,410.8369730745113
27141,55612,TOTAL,18065,36222,1325,97820,50268,47552,2918,55484,185,53627,1672,99431.0,41412,5570,94453.0,3367.0,34379,1002,472,1457,31448,23425,41879,8204,3471,4785,49541,18119,2669,1271,845,24035,17284,8222,8425,7342,2352,86929,44765,42164,3143,1615,1528,7748,3888,3860,451.041,216.87607113322292
27143,8452,TOTAL,2417,5864,171,14950,7624,7326,1387,8131,1,7870,260,74781.0,37919,1278,14390.0,560.0,5882,222,251,309,5100,3498,6658,1171,783,852,8704,1968,408,195,249,3325,3255,2124,905,642,421,13549,6878,6671,146,69,77,1255,677,578,600.545,24.894054567101552
27145,84835,TOTAL,31879,50959,1997,158622,80483,78139,5978,88695,295,84473,3927,73105.0,36087,19300,147671.0,10951.0,60509,2090,2517,4525,51377,47557,62733,12193,5668,8852,82931,30035,3887,2195,2770,43507,23644,15780,13825,10185,6025,133861,67681,66180,12826,6877,5949,11935,5925,6010,1390.018,114.11506901349479
27147,21128,TOTAL,7917,12656,555,37396,18799,18597,3093,19815,3,19136,676,79722.0,40146,3121,35688.0,1708.0,15011,527,535,843,13106,8301,16709,3080,1838,2155,18671,7391,1010,400,745,7990,5954,4727,2859,3115,1417,32952,16488,16464,1198,664,534,3246,1647,1599,432.337,86.4973388814744
27149,5085,TOTAL,1922,3044,119,9682,4977,4705,768,5212,7,5134,71,69737.0,38425,1095,9218.0,464.0,3798,182,163,272,3181,2889,4070,530,440,471,5224,1866,222,110,139,2698,1350,1176,1061,445,360,8346,4191,4155,179,103,76,1157,683,474,575.284,16.82994833855974
27151,5193,TOTAL,1784,3316,93,9806,5031,4775,558,4853,16,4658,179,58362.0,35595,1034,9512.0,294.0,4154,157,242,428,3327,2147,4191,1033,646,610,5332,1618,278,153,179,1910,1704,1718,629,623,366,9009,4495,4514,86,68,18,711,468,243,752.112,13.0379517944136
27153,13257,TOTAL,3286,9753,218,25277,13100,12177,1880,11819,40,11299,480,63216.0,30812,2988,24271.0,1006.0,9767,347,455,924,8041,5270,11399,2286,1267,2346,14137,2768,1232,604,510,4817,5126,4194,953,939,876,22736,11834,10902,114,62,52,2427,1204,1223,979.509,25.80578636847645
27155,1864,TOTAL,661,1172,31,3345,1660,1685,147,1674,2,1605,67,63456.0,36023,273,3279.0,66.0,1433,43,83,149,1158,625,1496,321,298,181,2028,415,63,24,94,762,648,618,116,189,110,2951,1469,1482,19,2,17,375,189,186,585.848,5.709672133386134
27157,13123,TOTAL,4696,8153,274,21460,10876,10584,677,11438,9,11174,255,75063.0,40471,1606,21017.0,443.0,9229,225,324,638,8042,3898,10833,1999,968,959,11553,4315,361,255,343,4004,4217,3332,1652,1526,1137,20479,10316,10163,51,12,39,930,548,382,549.513,39.05276126315483
27159,7677,TOTAL,2023,5520,134,14108,6998,7110,311,6690,40,6245,405,54747.0,28011,1642,13857.0,251.0,5734,208,298,793,4435,3201,5713,1428,746,830,7820,1750,238,276,316,3206,2622,1992,639,583,528,12999,6524,6475,76,57,19,1033,417,616,543.298,25.967332844958015
27161,10389,TOTAL,3496,6624,269,18953,9140,9813,1230,9864,0,9538,326,71856.0,35814,1198,18436.0,517.0,7493,250,98,650,6495,4260,8246,1861,1023,1187,10351,3046,572,371,244,4437,3247,2667,1388,1134,524,17125,8472,8653,159,68,91,1669,600,1069,432.973,43.77409214893307
27163,166786,TOTAL,89165,73764,3857,268651,133828,134823,12480,146353,175,141759,4419,110828.0,54418,12377,247861.0,20790.0,101177,2170,1839,3527,93641,62873,122766,20408,9731,9658,102993,91158,4839,3127,1692,43980,34898,24115,39981,34656,16521,218918,108616,110302,12941,6882,6059,36792,18330,18462,423.309,634.6451410199169
27165,5201,TOTAL,1987,3103,111,11205,5708,5497,3044,5621,0,5279,342,65197.0,34363,1467,9751.0,1454.0,4301,147,254,408,3492,2421,4848,963,663,984,6026,1452,433,309,242,2304,2046,1676,617,476,359,9068,4653,4415,45,23,22,2092,1032,1060,439.728,25.481661390677875
27167,3430,TOTAL,1026,2328,76,6454,3426,3028,233,3370,2,3198,170,67114.0,38317,856,6404.0,50.0,2667,139,59,234,2235,1496,2668,706,420,380,3508,1168,164,44,172,1322,1329,857,541,436,191,6018,3198,2820,31,9,22,405,219,186,751.22,8.591358057559702
27169,27173,TOTAL,13333,13227,613,49792,24786,25006,1588,28484,36,27653,795,66162.0,34889,6518,48261.0,1531.0,20215,782,1057,1723,16653,17413,18142,4656,2253,2624,27393,10949,1209,581,834,14918,6886,5589,4680,3852,2417,45634,22665,22969,678,365,313,3480,1756,1724,641.638,77.60138894516845
27171,82426,TOTAL,28430,51973,2023,142543,72791,69752,4761,78737,38,76981,1718,102980.0,43067,6771,137930.0,4613.0,51523,1231,694,2059,47539,29344,64405,12004,4622,5986,65582,31822,2758,1863,1365,28588,23900,13094,16679,11052,4091,129698,66049,63649,2033,1154,879,10812,5588,5224,714.303,199.5553707600276
27173,5528,TOTAL,1688,3734,106,9569,4849,4720,491,4897,6,4733,158,70605.0,36737,941,9339.0,230.0,3978,166,152,271,3389,1973,4392,782,546,565,5449,1334,263,97,205,2128,1892,1429,533,476,325,8574,4358,4216,78,71,7,917,420,497,763.224,12.537603639298554
28001,13759,TOTAL,7917,5696,146,29425,13867,15558,2051,11055,15,10253,787,37271.0,22924,7461,27849.0,1576.0,11618,1609,958,1634,7417,10273,8719,3472,1673,4271,14650,4136,1897,1080,1294,6245,4877,3528,1428,1559,1149,11452,5713,5739,15707,7102,8605,2266,1052,1214,487.544,60.35352706627505
28003,15793,TOTAL,2782,12818,193,34717,16911,17806,1211,15378,29,14372,977,47716.0,27320,5791,34182.0,535.0,13975,1011,1188,1868,9908,8192,12725,5075,2334,4707,17747,4370,1770,1464,1473,8001,5846,3900,1562,1775,1033,28217,13721,14496,3357,1703,1654,3143,1487,1656,401.358,86.49883645025139
28005,7196,TOTAL,2620,4503,73,12683,5948,6735,9,4093,0,3788,305,34866.0,24135,3398,12655.0,28.0,5834,589,710,1142,3393,2738,5157,1348,1014,1225,7979,879,214,485,526,2811,2873,2295,238,346,295,7348,3416,3932,5101,2458,2643,234,74,160,731.594,17.33611812015954
28007,8823,TOTAL,3542,5178,103,17842,8537,9305,397,7563,0,7022,541,42680.0,27625,4103,17783.0,59.0,6311,582,653,634,4442,4755,5558,2527,1282,2153,9253,1942,797,641,715,4047,3017,2189,680,740,522,9480,4668,4812,7528,3456,4072,834,413,421,736.662,24.220062932525362
28009,4289,TOTAL,1679,2570,40,7637,3780,3857,239,3404,0,3253,151,38750.0,24690,1328,7114.0,523.0,3086,264,189,534,2099,1542,3277,981,542,1336,4045,651,313,357,666,1878,1441,726,246,213,192,4645,2270,2375,2544,1320,1224,448,190,258,408.653,18.688226930916937
28011,13744,TOTAL,8904,4671,169,30688,14462,16226,698,11920,26,11008,886,37845.0,25440,9054,30010.0,678.0,11704,1255,1406,1566,7477,10566,8215,3555,2070,3922,13598,5652,1097,1483,1342,7261,4156,2181,2411,1733,1508,9533,4622,4911,19406,8846,10560,1749,994,755,907.949,33.799255244512636
28013,6590,TOTAL,1902,4625,63,13193,6523,6670,854,5934,10,5673,251,44505.0,24192,2426,12696.0,497.0,5641,256,488,852,4045,2954,5271,1581,1005,2142,6903,1163,669,727,746,2932,2479,1492,391,422,350,8449,4169,4280,3746,1734,2012,998,620,378,587.957,22.438715756424365
28015,5701,TOTAL,1729,3924,48,9930,5307,4623,11,3890,3,3655,232,42285.0,29588,2084,9930.0,0.0,4037,210,496,564,2767,2587,3970,1275,805,1940,4831,1388,647,601,692,1929,1480,1422,524,593,271,6290,3346,2944,3557,1898,1659,83,63,20,634.582,15.648095911954641
28017,8141,TOTAL,3810,4175,156,17024,8270,8754,864,6960,0,6743,217,40224.0,21968,4392,16600.0,424.0,6767,669,800,906,4392,4437,6048,1982,977,2879,8606,1316,850,1146,883,4003,2631,1972,580,440,296,8557,4257,4300,7517,3534,3983,950,479,471,504.243,33.7614999117489
28019,4223,TOTAL,1185,3001,37,8208,4080,4128,145,3418,16,3153,249,41887.0,27628,1543,8197.0,11.0,3532,158,301,603,2470,1684,3665,751,621,839,4606,1024,257,228,354,1897,1456,1253,396,414,214,5536,2753,2783,2397,1243,1154,275,84,191,419.853,19.549699537695336
28021,4449,TOTAL,3772,603,74,9044,4405,4639,20,2851,17,2578,256,34282.0,17250,2419,8950.0,94.0,2624,326,260,451,1587,4034,2209,729,467,1129,4773,1200,381,312,436,2958,974,841,376,463,361,1008,555,453,7763,3716,4047,273,134,139,501.201,18.044656734523674
28023,8338,TOTAL,2838,5417,83,15553,7289,8264,252,6689,57,6258,374,46329.0,26435,3176,15400.0,153.0,6117,643,565,673,4236,3900,6095,1819,864,1827,8861,1393,628,551,648,3693,3119,2049,412,457,524,9861,4844,5017,5342,2308,3034,350,137,213,693.532,22.42578568833161
28025,10189,TOTAL,5844,4181,164,18598,8803,9795,29,7798,24,7086,688,37412.0,24702,4214,18514.0,84.0,7582,835,663,900,5184,5333,6492,2249,1080,2658,9399,2327,991,695,972,4319,3225,1855,843,785,699,7075,3468,3607,11161,5163,5998,362,172,190,416.007,44.705978505169384
28027,8501,TOTAL,6020,2375,106,21264,9982,11282,381,8497,9,7572,916,36075.0,22701,7623,20945.0,319.0,8387,927,955,1381,5124,8241,4507,2402,1353,2867,10002,2737,1133,871,863,5236,3069,1697,868,1070,799,4206,1983,2223,16148,7348,8800,910,651,259,583.032,36.47141151772115
28029,12883,TOTAL,6470,6250,163,28210,13135,15075,1030,11376,8,10780,588,46889.0,28072,6353,27825.0,385.0,9841,959,536,1163,7183,8387,10007,3002,1597,3055,14675,4128,1117,937,1001,6589,4778,3308,1795,1510,823,12424,6049,6375,14400,6465,7935,1386,621,765,779.461,36.191676042803934
28031,9360,TOTAL,3416,5854,90,18323,9001,9322,465,7606,37,7128,441,40164.0,24147,4251,18108.0,215.0,6954,648,850,953,4503,4430,6757,2433,1004,2269,9626,1969,694,877,698,4619,2970,2037,853,674,442,11101,5607,5494,6394,2934,3460,828,460,368,414.929,44.15936220413613
28033,76124,TOTAL,28265,46462,1397,186214,90194,96020,9693,98073,320,93433,4320,79666.0,34989,18083,178784.0,7430.0,68353,2698,1613,4591,59451,44161,76631,19685,7886,13413,91169,34738,6793,3616,3004,43719,30642,16808,16432,13643,4663,114180,56354,57826,57584,26675,30909,14450,7165,7285,495.739,375.62911128638257
28035,31654,TOTAL,13755,17290,609,77917,36624,41293,2503,39081,214,36010,2857,49340.0,28197,16868,75981.0,1936.0,29351,2027,2309,3648,21367,27050,24372,8241,3598,5517,40302,14607,2295,1801,1421,23909,10243,6150,7154,4430,3023,45305,21875,23430,28140,12515,15625,4472,2234,2238,470.238,165.69694495128
28037,4461,TOTAL,1480,2923,58,7690,3870,3820,2,2649,0,2580,69,43942.0,26844,1805,7680.0,10.0,2974,208,272,520,1974,1849,2885,940,574,949,4101,866,279,433,237,1791,1254,1056,267,304,295,4809,2463,2346,2749,1325,1424,132,82,50,566.76,13.568353447667443
28039,11049,TOTAL,1218,9713,118,24547,12440,12107,788,9441,73,8394,974,51349.0,24756,4986,24133.0,414.0,8978,750,503,1011,6714,4167,10705,3162,1047,2525,12761,2783,909,798,818,6263,4274,2224,1078,1028,677,21705,11021,10684,1888,977,911,954,442,512,483.651,50.75353922559862
28041,5812,TOTAL,966,4794,52,13672,8378,5294,178,3713,0,3247,466,50000.0,18257,1824,13555.0,117.0,3910,394,244,486,2786,3837,4642,2324,846,2098,7873,1151,1089,694,315,3912,2541,1420,410,483,258,9781,5320,4461,3478,2795,683,413,263,150,718.693,19.023421683528294
28043,10911,TOTAL,4734,6081,96,21474,10391,11083,93,9432,0,9044,388,45745.0,27128,4669,21236.0,238.0,8434,841,607,879,6107,5602,7316,2892,1430,2899,10065,3376,657,1273,969,4896,2922,2247,1538,1148,690,11079,5374,5705,9645,4520,5125,750,497,253,449.402,47.7834989608413
28045,20957,TOTAL,4504,16132,321,46010,22379,23631,1798,22388,280,20734,1374,63623.0,36883,6263,45023.0,987.0,19386,1104,917,1594,15771,8294,21061,6185,2992,3799,24936,8323,1451,1149,1199,10003,9160,5773,2220,3209,2894,39253,19285,19968,3182,1539,1643,3575,1555,2020,552.763,83.2363960684778
28047,75768,TOTAL,27728,46822,1218,208748,102341,106407,11663,100929,5534,87340,8055,55211.0,30120,37450,200399.0,8349.0,80191,5417,4118,7821,62835,54614,75169,26797,11064,18224,104704,36350,8413,5924,3887,49826,33342,21536,15922,12795,7633,135147,67481,67666,51802,24428,27374,21799,10432,11367,984.684,211.99491410442334
28049,99995,TOTAL,73550,25141,1304,226541,106310,120231,3581,107753,396,99007,8350,48596.0,27943,45809,222845.0,3696.0,89585,7147,5976,9905,66557,79896,64378,25496,12681,19410,104849,48758,9049,4694,5667,53660,32996,18193,21646,16460,10652,54389,26266,28123,165118,76485,88633,7034,3559,3475,877.277,258.2320065384137
28051,8115,TOTAL,6588,1369,158,16848,8123,8725,78,5888,0,5369,519,28818.0,20132,5598,16791.0,57.0,5798,1239,751,601,3207,6569,3724,2170,946,2284,8663,1697,709,659,916,4470,2817,1376,798,534,365,2549,1349,1200,13980,6577,7403,319,197,122,764.612,22.034705183805645
28053,4189,TOTAL,3016,1118,55,7744,3538,4206,24,2983,0,2574,409,31907.0,24506,2453,7718.0,26.0,2991,216,373,609,1793,2928,1657,872,699,1451,3335,960,623,530,298,1527,1159,649,233,329,398,1547,726,821,6103,2795,3308,94,17,77,431.232,17.957850994360342
28055,676,TOTAL,355,308,13,1206,773,433,12,206,0,181,25,17900.0,13539,176,1206.0,0.0,392,37,95,95,165,528,236,215,133,389,637,54,210,95,84,295,173,169,25,29,0,332,169,163,849,587,262,25,17,8,441.42,2.732091885279326
28057,10819,TOTAL,1249,9438,132,23888,11861,12027,430,11227,55,10859,313,57252.0,33243,2324,23772.0,116.0,8976,328,550,864,7234,5097,9875,3217,1591,2578,13753,2504,832,937,809,6777,4242,2734,912,963,629,21470,10595,10875,1439,677,762,979,589,390,540.447,44.20044888768001
28059,54543,TOTAL,17375,36295,873,143721,71078,72643,10215,68197,1123,61673,5401,60045.0,31509,22256,138687.0,5034.0,55373,3743,3131,4563,43936,36153,54634,17383,8714,12873,73496,24286,5478,4452,2943,33128,25044,15324,10352,8505,5429,99283,49184,50099,29367,13956,15411,15071,7938,7133,1043.398,137.74321974931905
28061,8736,TOTAL,4341,4302,93,16320,8167,8153,132,6687,46,6390,251,43914.0,24068,2785,16257.0,63.0,6447,567,397,930,4553,4082,5551,2229,1367,1484,9426,1709,466,500,518,3943,3087,2396,601,650,458,7207,3572,3635,8919,4538,4381,194,57,137,677.516,24.087992017900685
28063,3908,TOTAL,3327,531,50,7207,3448,3759,610,2282,0,2159,123,31544.0,19366,2139,7137.0,70.0,2530,357,89,527,1557,2800,1791,674,657,1303,3335,1008,454,398,451,1621,1140,574,224,505,279,946,431,515,5697,2591,3106,564,426,138,527.262,13.668726363743264
28065,6213,TOTAL,3599,2534,80,11291,5386,5905,22,4955,17,4484,454,36473.0,22693,2579,11252.0,39.0,4453,298,458,834,2863,3195,3961,1358,905,1304,6563,1182,388,407,509,2609,2178,1776,449,396,337,4257,2121,2136,6889,3231,3658,145,34,111,409.136,27.5971803996715
28067,30091,TOTAL,8517,21226,348,67152,32780,34372,3169,29135,50,28015,1070,49451.0,26063,13933,65563.0,1589.0,24323,1830,1496,3238,17759,15701,26222,7093,4361,7031,34057,9422,2796,1981,2254,16076,10737,7244,3762,3462,2198,44638,22036,22602,19576,9309,10267,2938,1435,1503,699.738,95.96734777874003
28069,4731,TOTAL,2887,1787,57,8980,4614,4366,68,3825,0,3287,538,42947.0,22046,1778,8955.0,25.0,3143,370,189,483,2101,3145,3034,1100,330,1225,4826,1294,260,502,463,2335,1508,983,639,248,407,3023,1616,1407,5552,2822,2730,405,176,229,767.021,11.707632515928509
28071,23423,TOTAL,10070,12949,404,56172,27066,29106,1469,26242,13,25497,732,59748.0,32536,9967,54203.0,1969.0,18702,1555,1024,1564,14559,22517,17885,5285,2066,3366,26707,15993,1374,982,1010,17747,5645,3315,8542,4413,3038,39722,19752,19970,13142,5932,7210,3308,1382,1926,679.225,82.70013618462218
28073,28485,TOTAL,7340,20704,441,64425,30879,33546,1991,32458,541,30060,1857,67972.0,37681,10759,63106.0,1319.0,24896,1770,766,1757,20603,14385,28514,5958,2512,4598,28897,15194,2567,1342,689,13778,9319,5800,7518,4871,2805,47873,23333,24540,13481,6108,7373,3071,1438,1633,499.993,128.85180392525496
28075,31247,TOTAL,12960,17967,320,72741,35314,37427,1635,31687,945,29057,1685,45649.0,26590,17290,71652.0,1089.0,28349,2923,2288,3938,19200,19828,25502,8839,4542,8696,36421,10559,3541,2745,2410,15914,12194,8313,5011,3279,2269,38257,19079,19178,31617,15062,16555,2867,1173,1694,715.15,101.71432566594422
28077,6613,TOTAL,2260,4285,68,11933,5840,6093,281,4620,0,4066,554,41096.0,24809,2683,11851.0,82.0,4473,354,418,471,3230,2839,4545,1269,842,1589,6213,1124,531,451,607,2589,2371,1253,426,319,379,7656,3809,3847,3755,1777,1978,522,254,268,435.692,27.388613975009868
28079,9200,TOTAL,3897,5228,75,21335,10586,10749,1098,8628,59,8056,513,46669.0,25662,4335,20785.0,550.0,7369,590,476,1041,5262,6115,6964,2646,1499,3058,10841,2546,1070,1080,908,5220,3312,2309,1009,1017,520,10314,5149,5165,8483,4243,4240,2538,1194,1344,585.357,36.44784294029114
28081,36954,TOTAL,12189,24207,558,83343,39817,43526,2491,41026,243,38514,2269,64479.0,33209,11039,81284.0,2059.0,32001,1571,1693,3129,25608,19310,34112,9094,3708,8408,37971,16187,3491,3139,1778,17973,12278,7720,7543,5508,3136,53608,25972,27636,24847,11506,13341,4888,2339,2549,453.173,183.9098975446463
28083,10893,TOTAL,7648,3129,116,27920,13124,14796,812,11721,31,10310,1380,33115.0,23281,8524,27446.0,474.0,9656,1264,1130,1384,5878,11162,5620,2729,1827,3362,13330,3456,1052,1059,1251,7177,3991,2162,1510,1286,660,6027,3002,3025,20841,9624,11217,1052,498,554,606.376,46.04403868226975
28085,16801,TOTAL,5040,11596,165,34855,16669,18186,462,14351,0,13738,613,47069.0,25775,7675,34577.0,278.0,13070,1404,901,1595,9170,8945,14391,3117,1863,3402,18677,4732,1001,1210,1191,8452,6328,3897,2029,1853,850,23670,11523,12147,10547,4862,5685,638,284,354,588.247,59.252320878814515
28087,27241,TOTAL,13087,13800,354,58547,27946,30601,1415,26714,1302,23827,1585,53687.0,29750,10235,57192.0,1355.0,22651,1993,1579,2710,16369,16884,19995,6430,3698,5167,28744,10758,1435,1697,2035,14342,8917,5485,4922,3616,2220,29678,14594,15084,26124,11859,14265,2745,1493,1252,516.462,113.36168004616022
28089,56212,TOTAL,24440,31091,681,109257,52683,56574,3381,56303,67,53899,2337,79105.0,46538,10534,104663.0,4594.0,42182,1420,1300,2490,36972,27706,45326,9729,4668,6228,37986,38378,2751,1814,1663,19296,12061,6629,16151,14695,7532,61696,30228,31468,41097,18873,22224,6464,3582,2882,742.037,147.23928860690233
28091,12177,TOTAL,3787,8273,117,24362,11794,12568,422,9941,20,8983,938,38399.0,23055,5362,24181.0,181.0,9102,667,806,1468,6161,5977,8980,2899,1831,3225,13477,1973,1433,816,976,5951,4533,2993,648,783,542,15581,7604,7977,7934,3880,4054,847,310,537,548.618,44.4061259382667
28093,15817,TOTAL,8057,7566,194,33980,16852,17128,1452,14949,0,14230,719,51431.0,27680,6181,33306.0,674.0,12797,745,872,1189,9991,10143,12598,3405,2018,4438,19117,3437,1637,1450,1351,8631,6477,4009,1155,1416,866,16200,7978,8222,15498,7581,7917,2282,1293,989,709.724,47.877766568412504
28095,17259,TOTAL,5874,11177,208,34168,16511,17657,510,14419,7,13621,791,51190.0,27619,5557,33849.0,319.0,13410,950,774,1733,9953,8370,13809,3580,2106,3943,18522,3990,1111,1342,1490,8306,6109,4107,1295,1603,1092,23146,11265,11881,10324,4771,5553,698,475,223,772.092,44.253793589364996
28097,5075,TOTAL,2121,2917,37,9803,4674,5129,62,3817,0,3519,298,36845.0,24126,2337,9758.0,45.0,3830,423,357,481,2569,2791,2709,1600,793,1776,4665,1139,703,461,612,1970,1500,1195,323,457,359,5119,2582,2537,4513,1987,2526,171,105,66,407.887,24.03361715377053
28099,11703,TOTAL,3260,8320,123,28970,13754,15216,62,12232,84,11014,1134,47400.0,23538,7938,28758.0,212.0,10199,798,715,1368,7318,7358,9774,3490,1811,3862,14181,2935,1537,1290,1035,6901,4228,3052,1125,1106,704,16755,8117,8638,6596,2948,3648,5619,2689,2930,571.611,50.68131998859364
28101,10183,TOTAL,3075,6997,111,21275,10313,10962,449,8958,124,8453,381,49160.0,28364,4803,21026.0,249.0,7706,563,471,862,5810,5205,8224,2375,1376,2175,11691,2311,779,680,716,5437,3914,2340,1126,562,623,12627,6186,6441,6680,2961,3719,1968,1166,802,579.515,36.71173308715046
28103,5339,TOTAL,4040,1240,59,10261,4716,5545,28,4275,0,3877,398,42298.0,19804,2337,10182.0,79.0,3696,462,320,386,2528,3080,3108,1284,657,1461,5360,892,541,401,519,2317,1973,1070,286,439,167,2633,1151,1482,7552,3510,4042,76,55,21,699.977,14.659053083172733
28105,19757,TOTAL,10299,9004,454,51388,25696,25692,913,24575,0,22904,1671,42953.0,28221,13133,49344.0,2044.0,21165,3484,1317,2702,13662,23244,15736,3044,1959,2690,26509,13255,765,846,1079,20284,3527,2698,6997,4031,2227,29026,15360,13666,18883,8762,10121,3479,1574,1905,461.931,111.24605189952612
28107,15627,TOTAL,7403,8060,164,33157,15990,17167,206,13105,36,11828,1241,47894.0,25822,6712,32934.0,223.0,12392,784,1173,1426,9009,9492,11151,3805,1957,4548,16719,3744,1801,1301,1446,7579,6046,3094,1543,1185,1016,15654,7664,7990,16465,7846,8619,1038,480,558,705.128,47.02266822477621
28109,24033,TOTAL,4148,19595,290,56351,27679,28672,1916,24581,0,23210,1371,54220.0,27549,8663,55460.0,891.0,21188,1201,1416,2392,16179,12773,22982,6125,3750,5953,31412,6300,2220,2059,1674,13451,10253,7708,2399,2503,1398,46047,22787,23260,7035,3311,3724,3269,1581,1688,819.34,68.77608807088632
28111,5916,TOTAL,1362,4500,54,11511,5766,5745,808,4521,231,4019,271,48333.0,24935,2304,11182.0,329.0,4462,201,353,529,3379,2450,4443,1837,751,1266,6811,885,616,351,299,2946,2305,1560,307,297,281,9253,4627,4626,1333,506,827,925,633,292,650.198,17.703837907837304
28113,17342,TOTAL,8646,8479,217,40098,18918,21180,642,16040,0,14883,1157,40131.0,23013,11875,39807.0,291.0,14745,2036,1344,1750,9615,11727,12051,5333,2562,5180,20251,4399,2111,1594,1475,9667,6368,4216,1516,1677,1206,17120,8290,8830,21717,10012,11705,1261,616,645,410.692,97.63521081491726
